,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,首先肯定退輔會,首先肯定退不會,我就表定有不交,"[['首', '我', 0, 1], ['先', '就', 1, 2], ['肯', '表', 2, 3], ['退', '有', 4, 5], ['會', '交', 6, 7]]",0.14285714285714285,0.8571428571428571
1,呂玉林委員所提的,立玲委員所提的,剛剛裡是所議出,"[['立', '剛', 0, 1], ['玲', '剛', 1, 2], ['委', '裡', 2, 3], ['員', '是', 3, 4], ['提', '議', 5, 6], ['的', '出', 6, 7]]",0.375,0.875
2,退役上校教補費的問題,最預上小就費毒題,一大不海收開始了,"[['最', '一', 0, 1], ['預', '大', 1, 2], ['上', '不', 2, 3], ['小', '海', 3, 4], ['就', '收', 4, 5], ['費', '開', 5, 6], ['毒', '始', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
3,退輔會馮主委李副主委,最股會紅委比副作位,證終以采用會例調整,"[['最', '證', 0, 1], ['股', '終', 1, 2], ['會', '以', 2, 3], ['紅', '采', 3, 4], ['委', '用', 4, 5], ['比', '會', 5, 6], ['副', '例', 6, 7], ['作', '調', 7, 8], ['位', '整', 8, 9]]",0.7,1.0
4,都能夠全力支持,有不全地支詞,他不極的名課,"[['有', '他', 0, 1], ['全', '極', 2, 3], ['地', '的', 3, 4], ['支', '名', 4, 5], ['詞', '課', 5, 6]]",0.7142857142857143,1.0
5,我在這裡做一點補充,所在這裡做的村,我在農裡住的事,"[['所', '我', 0, 1], ['這', '農', 2, 3], ['做', '住', 4, 5], ['村', '事', 6, 7]]",0.5555555555555556,0.6666666666666666
6,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,不後有是司不到她的人投我是汪次時買範圍直次導六薪萬,"[['之', '不', 0, 1], ['直', '後', 1, 2], ['登', '有', 2, 3], ['公', '是', 3, 4], ['找', '司', 4, 5], ['一', '到', 6, 7], ['樣', '她', 7, 8], ['地', '人', 9, 10], ['方', '投', 10, 11], ['訴', '我', 11, 12], ['上', '是', 12, 13], ['一', '汪', 13, 14], ['小', '次', 14, 15], ['平', '時', 15, 16], ['晨', '買', 16, 17], ['退', '範', 17, 18], ['股', '圍', 18, 19], ['內', '直', 19, 20], ['領', '次', 20, 21], ['的', '導', 21, 22], ['的', '六', 22, 23], ['十', '薪', 23, 24], ['水', '萬', 24, 25]]",0.6,0.92
7,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我以的企來員不是了少做怕做的間,"[['所', '我', 0, 1], ['們', '以', 1, 2], ['對', '的', 2, 3], ['顧', '企', 3, 4], ['委', '來', 4, 5], ['也', '員', 5, 6], ['走', '不', 6, 7], ['思', '是', 7, 8], ['最', '了', 8, 9], ['收', '少', 9, 10], ['可', '做', 10, 11], ['到', '怕', 11, 12], ['任', '做', 12, 13], ['損', '的', 13, 14], ['事', '間', 14, 15]]",0.8823529411764706,0.9411764705882353
8,所以幾乎沒有孩子,是知乎沒有孩子,不因是生的的單,"[['是', '不', 0, 1], ['知', '因', 1, 2], ['乎', '是', 2, 3], ['沒', '生', 3, 4], ['有', '的', 4, 5], ['孩', '的', 5, 6], ['子', '單', 6, 7]]",0.375,1.0
9,還在讀高中或者大學,還在讀高動獲的大學,還在讀好一級的時候,"[['高', '好', 3, 4], ['動', '一', 4, 5], ['獲', '級', 5, 6], ['大', '時', 7, 8], ['學', '候', 8, 9]]",0.3333333333333333,0.6666666666666666
10,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,她工女兒女己九十十歲,"[['對', '她', 0, 1], ['於', '工', 1, 2], ['作', '女', 2, 3], ['著', '兒', 3, 4], ['平', '女', 4, 5], ['均', '己', 5, 6], ['零', '九', 6, 7], ['五', '十', 7, 8]]",0.6153846153846154,0.8461538461538461
11,軍人大概都晚婚,春輪打的東莞會,幫傑來遍特者粥,"[['春', '幫', 0, 1], ['輪', '傑', 1, 2], ['打', '來', 2, 3], ['的', '遍', 3, 4], ['東', '特', 4, 5], ['莞', '者', 5, 6], ['會', '粥', 6, 7]]",1.0,1.0
12,所以多數退役上校的子女,是多數最一上小的子女,是當洲人愛的門的家市,"[['多', '當', 1, 2], ['數', '洲', 2, 3], ['最', '人', 3, 4], ['一', '愛', 4, 5], ['上', '的', 5, 6], ['小', '門', 6, 7], ['子', '家', 8, 9], ['女', '市', 9, 10]]",0.4545454545454545,0.9090909090909091
13,大概都在高中大學,下載都在工準發學,大們片在網上之中,"[['下', '大', 0, 1], ['載', '們', 1, 2], ['都', '片', 2, 3], ['工', '網', 4, 5], ['準', '上', 5, 6], ['發', '之', 6, 7], ['學', '中', 7, 8]]",0.625,0.75
14,所以我相信,出我修息,讓臺理難,"[['出', '讓', 0, 1], ['我', '臺', 1, 2], ['修', '理', 2, 3], ['息', '難', 3, 4]]",0.8,1.0
15,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她有女性讓才於真此完幫為好的好的量,"[['會', '她', 0, 1], ['的', '有', 1, 2], ['努', '女', 2, 3], ['力', '性', 3, 4], ['失', '讓', 4, 5], ['望', '才', 5, 6], ['能', '於', 6, 7], ['過', '真', 7, 8], ['之', '此', 8, 9], ['子', '完', 9, 10], ['成', '幫', 10, 11], ['自', '為', 11, 12], ['己', '好', 12, 13], ['師', '的', 13, 14], ['差', '好', 14, 15], ['與', '的', 15, 16], ['事', '量', 16, 17]]",0.631578947368421,1.0
16,向上級去反應,小小局取法應,農當姐不回權,"[['小', '農', 0, 1], ['小', '當', 1, 2], ['局', '姐', 2, 3], ['取', '不', 3, 4], ['法', '回', 4, 5], ['應', '權', 5, 6]]",0.8333333333333334,1.0
17,為退役的上校,所最意的想效,我經後外議是,"[['所', '我', 0, 1], ['最', '經', 1, 2], ['意', '後', 2, 3], ['的', '外', 3, 4], ['想', '議', 4, 5], ['效', '是', 5, 6]]",0.8333333333333334,1.0
18,爭取應有的權益,爭取應有的權益,取護應有的權益,"[['爭', '取', 0, 1], ['取', '護', 1, 2]]",0.0,0.2857142857142857
