,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,首先肯定退輔會,首先肯定退不會,我就害定了沒了,"[['首', '我', 0, 1], ['先', '就', 1, 2], ['肯', '害', 2, 3], ['退', '了', 4, 5], ['不', '沒', 5, 6], ['會', '了', 6, 7]]",0.14285714285714285,0.8571428571428571
1,呂玉林委員所提的,立玲委員所提的,剛剛委員所說的,"[['立', '剛', 0, 1], ['玲', '剛', 1, 2], ['提', '說', 5, 6]]",0.375,0.5
2,退役上校教補費的問題,最預上小就費毒題,一想不通收費費費,"[['最', '一', 0, 1], ['預', '想', 1, 2], ['上', '不', 2, 3], ['小', '通', 3, 4], ['就', '收', 4, 5], ['毒', '費', 6, 7], ['題', '費', 7, 8]]",0.7,0.9
3,退輔會馮主委李副主委,最股會紅委比副作位,證監會監行局長表示,"[['最', '證', 0, 1], ['股', '監', 1, 2], ['紅', '監', 3, 4], ['委', '行', 4, 5], ['比', '局', 5, 6], ['副', '長', 6, 7], ['作', '表', 7, 8], ['位', '示', 8, 9]]",0.7,0.9
4,都能夠全力支持,有不全地支詞,他不特地納怨,"[['有', '他', 0, 1], ['全', '特', 2, 3], ['支', '納', 4, 5], ['詞', '怨', 5, 6]]",0.7142857142857143,1.0
5,我在這裡做一點補充,所在這裡做的村,我在農裡住的人,"[['所', '我', 0, 1], ['這', '農', 2, 3], ['做', '住', 4, 5], ['村', '人', 6, 7]]",0.5555555555555556,0.6666666666666666
6,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,不要或有幅不一樣的地方選擇太多或操太國家級別的產品,"[['之', '不', 0, 1], ['直', '要', 1, 2], ['登', '或', 2, 3], ['公', '有', 3, 4], ['找', '幅', 4, 5], ['訴', '選', 11, 12], ['上', '擇', 12, 13], ['一', '太', 13, 14], ['小', '多', 14, 15], ['平', '或', 15, 16], ['晨', '操', 16, 17], ['退', '太', 17, 18], ['股', '國', 18, 19], ['內', '家', 19, 20], ['領', '級', 20, 21], ['的', '別', 21, 22], ['十', '產', 23, 24], ['水', '品', 24, 25]]",0.6,0.76
7,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們的團隊在做是最不做不樣的事,"[['所', '我', 0, 1], ['對', '的', 2, 3], ['顧', '團', 3, 4], ['委', '隊', 4, 5], ['也', '在', 5, 6], ['走', '做', 6, 7], ['思', '是', 7, 8], ['收', '不', 9, 10], ['可', '做', 10, 11], ['到', '不', 11, 12], ['任', '樣', 12, 13], ['損', '的', 13, 14]]",0.8823529411764706,1.0
8,所以幾乎沒有孩子,是知乎沒有孩子,不打就生打孩了,"[['是', '不', 0, 1], ['知', '打', 1, 2], ['乎', '就', 2, 3], ['沒', '生', 3, 4], ['有', '打', 4, 5], ['子', '了', 6, 7]]",0.375,0.875
9,還在讀高中或者大學,還在讀高動獲的大學,還在讀好一年的學學,"[['高', '好', 3, 4], ['動', '一', 4, 5], ['獲', '年', 5, 6], ['大', '學', 7, 8]]",0.3333333333333333,0.5555555555555556
10,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,她工味女友二十二十歲,"[['對', '她', 0, 1], ['於', '工', 1, 2], ['作', '味', 2, 3], ['著', '女', 3, 4], ['平', '友', 4, 5], ['均', '二', 5, 6], ['零', '十', 6, 7], ['五', '二', 7, 8]]",0.6153846153846154,0.8461538461538461
11,軍人大概都晚婚,春輪打的東莞會,幫傑們處理社會,"[['春', '幫', 0, 1], ['輪', '傑', 1, 2], ['打', '們', 2, 3], ['的', '處', 3, 4], ['東', '理', 4, 5], ['莞', '社', 5, 6]]",1.0,1.0
12,所以多數退役上校的子女,是多數最一上小的子女,是當洲這一多年的歷標,"[['多', '當', 1, 2], ['數', '洲', 2, 3], ['最', '這', 3, 4], ['上', '多', 5, 6], ['小', '年', 6, 7], ['子', '歷', 8, 9], ['女', '標', 9, 10]]",0.4545454545454545,0.9090909090909091
13,大概都在高中大學,下載都在工準發學,大們都在努力耍錢,"[['下', '大', 0, 1], ['載', '們', 1, 2], ['工', '努', 4, 5], ['準', '力', 5, 6], ['發', '耍', 6, 7], ['學', '錢', 7, 8]]",0.625,0.625
14,所以我相信,出我修息,讓我問他,"[['出', '讓', 0, 1], ['修', '問', 2, 3], ['息', '他', 3, 4]]",0.8,0.8
