,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,中國網工有不一樣的淚告二周刊末要要去院內賺光五塊錢,"[['之', '中', 0, 1], ['直', '國', 1, 2], ['登', '網', 2, 3], ['公', '工', 3, 4], ['找', '有', 4, 5], ['地', '淚', 9, 10], ['方', '告', 10, 11], ['訴', '二', 11, 12], ['上', '周', 12, 13], ['一', '刊', 13, 14], ['小', '末', 14, 15], ['平', '要', 15, 16], ['晨', '要', 16, 17], ['退', '去', 17, 18], ['股', '院', 18, 19], ['領', '賺', 20, 21], ['的', '光', 21, 22], ['的', '五', 22, 23], ['十', '塊', 23, 24], ['水', '錢', 24, 25]]",0.6,0.8
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他的親情人不孝順妻子說他為了虛件事,"[['會', '他', 0, 1], ['努', '親', 2, 3], ['力', '情', 3, 4], ['失', '人', 4, 5], ['望', '不', 5, 6], ['能', '孝', 6, 7], ['過', '順', 7, 8], ['之', '妻', 8, 9], ['成', '說', 10, 11], ['自', '他', 11, 12], ['己', '為', 12, 13], ['師', '了', 13, 14], ['差', '虛', 14, 15], ['與', '件', 15, 16]]",0.631578947368421,0.9473684210526315
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們盼我們要考理他不做那麼多事,"[['所', '我', 0, 1], ['對', '盼', 2, 3], ['顧', '我', 3, 4], ['委', '們', 4, 5], ['也', '要', 5, 6], ['走', '考', 6, 7], ['思', '理', 7, 8], ['最', '他', 8, 9], ['收', '不', 9, 10], ['可', '做', 10, 11], ['到', '那', 11, 12], ['任', '麼', 12, 13], ['損', '多', 13, 14]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,土董也是是現在還有任有爭議的,"[['所', '土', 0, 1], ['麼', '董', 1, 2], ['肯', '是', 3, 4], ['定', '是', 4, 5], ['幹', '現', 5, 6], ['只', '還', 7, 8], ['未', '有', 8, 9], ['促', '任', 9, 10], ['造', '有', 10, 11], ['回', '爭', 11, 12], ['答', '議', 12, 13]]",0.5,0.8571428571428571
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,女神機器鬼還在上班場域被人用,"[['並', '女', 0, 1], ['大', '神', 1, 2], ['學', '機', 2, 3], ['大', '器', 3, 4], ['度', '鬼', 4, 5], ['藏', '還', 5, 6], ['等', '上', 7, 8], ['公', '班', 8, 9], ['交', '場', 9, 10], ['為', '域', 10, 11], ['熱', '被', 11, 12], ['練', '人', 12, 13], ['打', '用', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,遠離大眾視野一點,"[['最', '遠', 0, 1], ['預', '離', 1, 2], ['上', '大', 2, 3], ['小', '眾', 3, 4], ['就', '視', 4, 5], ['費', '野', 5, 6], ['毒', '一', 6, 7], ['題', '點', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,她標誌著一年增到八萬,"[['對', '她', 0, 1], ['於', '標', 1, 2], ['作', '誌', 2, 3], ['平', '一', 4, 5], ['均', '年', 5, 6], ['零', '增', 6, 7], ['五', '到', 7, 8], ['十', '八', 8, 9], ['歲', '萬', 9, 10]]",0.615384615384615,0.9230769230769231
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,顯現出了非常的潛力,"[['防', '顯', 0, 1], ['疫', '現', 1, 2], ['嚴', '潛', 7, 8], ['峻', '力', 8, 9]]",0.222222222222222,0.6666666666666666
8,所以多數退役上校的子女,是多數最一上小的子女,大大為優給最小的孩型,"[['是', '大', 0, 1], ['多', '大', 1, 2], ['數', '為', 2, 3], ['最', '優', 3, 4], ['一', '給', 4, 5], ['上', '最', 5, 6], ['子', '孩', 8, 9], ['女', '型', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,今你不言我不人,"[['首', '今', 0, 1], ['先', '你', 1, 2], ['肯', '不', 2, 3], ['定', '言', 3, 4], ['退', '我', 4, 5], ['會', '人', 6, 7]]",0.14285714285714302,1.0
