,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,目前與公司不一樣的地方一上海媒販買賣股票獲損五十萬,"[['之', '目', 0, 1], ['直', '前', 1, 2], ['登', '與', 2, 3], ['找', '司', 4, 5], ['訴', '一', 11, 12], ['一', '海', 13, 14], ['小', '媒', 14, 15], ['平', '販', 15, 16], ['晨', '買', 16, 17], ['退', '賣', 17, 18], ['內', '票', 19, 20], ['領', '獲', 20, 21], ['的', '損', 21, 22], ['的', '五', 22, 23], ['水', '萬', 24, 25]]",0.6,0.6
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,非常努力卻沒能順利完成自己的四與三,"[['會', '非', 0, 1], ['的', '常', 1, 2], ['失', '卻', 4, 5], ['望', '沒', 5, 6], ['過', '順', 7, 8], ['之', '利', 8, 9], ['子', '完', 9, 10], ['師', '的', 13, 14], ['差', '四', 14, 15], ['事', '三', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所以對全社會的投考具有代用性的,"[['們', '以', 1, 2], ['顧', '全', 3, 4], ['委', '社', 4, 5], ['也', '會', 5, 6], ['走', '的', 6, 7], ['思', '投', 7, 8], ['最', '考', 8, 9], ['收', '具', 9, 10], ['可', '有', 10, 11], ['到', '代', 11, 12], ['任', '用', 12, 13], ['損', '性', 13, 14], ['事', '的', 14, 15]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那麼也肯定基本沒有投進回報的,"[['所', '那', 0, 1], ['幹', '基', 5, 6], ['在', '本', 6, 7], ['只', '沒', 7, 8], ['未', '有', 8, 9], ['促', '投', 9, 10], ['造', '進', 10, 11], ['答', '報', 12, 13]]",0.5,0.5
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,想找財中學旗下的公司助其翻身,"[['並', '想', 0, 1], ['大', '找', 1, 2], ['學', '財', 2, 3], ['大', '中', 3, 4], ['度', '學', 4, 5], ['藏', '旗', 5, 6], ['在', '下', 6, 7], ['等', '的', 7, 8], ['交', '司', 9, 10], ['為', '助', 10, 11], ['熱', '其', 11, 12], ['練', '翻', 12, 13], ['打', '身', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,最近上市的是黃霜,"[['預', '近', 1, 2], ['小', '市', 3, 4], ['就', '的', 4, 5], ['費', '是', 5, 6], ['毒', '黃', 6, 7], ['題', '霜', 7, 8]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,對抗產品平均每五十元,"[['於', '抗', 1, 2], ['作', '產', 2, 3], ['著', '品', 3, 4], ['零', '每', 6, 7], ['歲', '元', 9, 10]]",0.615384615384615,0.6923076923076923
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,防水措施非常的嚴格,"[['疫', '水', 1, 2], ['出', '措', 2, 3], ['了', '施', 3, 4], ['峻', '格', 8, 9]]",0.222222222222222,0.2222222222222222
8,所以多數退役上校的子女,是多數最一上小的子女,大多數是低年升的子女,"[['是', '大', 0, 1], ['最', '是', 3, 4], ['一', '低', 4, 5], ['上', '年', 5, 6], ['小', '升', 6, 7]]",0.45454545454545503,0.5454545454545454
9,首先肯定退輔會,首先肯定退不會,首先肯定會不去,"[['退', '會', 4, 5], ['會', '去', 6, 7]]",0.14285714285714302,0.42857142857142855
10,退輔會各級榮民醫院,不會各級組名一月,不是各個組織多個,"[['會', '是', 1, 2], ['級', '個', 3, 4], ['名', '織', 5, 6], ['一', '多', 6, 7], ['月', '個', 7, 8]]",0.666666666666667,0.8888888888888888
11,退輔會馮主委李副主委,最股會紅委比副作位,中國紅十字會副會員,"[['最', '中', 0, 1], ['股', '國', 1, 2], ['會', '紅', 2, 3], ['紅', '十', 3, 4], ['委', '字', 4, 5], ['比', '會', 5, 6], ['作', '會', 7, 8], ['位', '員', 8, 9]]",0.7,0.9
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,倒下來問你是我的店,"[['退', '倒', 0, 1], ['一', '來', 2, 3], ['拿', '你', 4, 5], ['建', '是', 5, 6], ['立', '我', 6, 7], ['用', '店', 8, 9]]",0.857142857142857,0.8571428571428571
13,那麼第二個我要問的現在的,第種來問的現在的,一二西源的狀況？,"[['第', '一', 0, 1], ['種', '二', 1, 2], ['來', '西', 2, 3], ['問', '源', 3, 4], ['現', '狀', 5, 6], ['在', '況', 6, 7], ['的', '？', 7, 8]]",0.5,0.8333333333333334
14,還在讀高中或者大學,還在讀高動獲的大學,還在讀高中中的同學,"[['動', '中', 4, 5], ['獲', '中', 5, 6], ['大', '同', 7, 8]]",0.33333333333333304,0.3333333333333333
15,所以他有沒有享受這個福利有,是在日想制的福有,能在日本獲取勝利,"[['是', '能', 0, 1], ['想', '本', 3, 4], ['制', '獲', 4, 5], ['的', '取', 5, 6], ['福', '勝', 6, 7], ['有', '利', 7, 8]]",0.8461538461538459,0.9230769230769231
16,軍人大概都晚婚,春輪打的東莞會,去年末的東亞杯,"[['春', '去', 0, 1], ['輪', '年', 1, 2], ['打', '末', 2, 3], ['莞', '亞', 5, 6], ['會', '杯', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,具體體在線人線上,"[['下', '具', 0, 1], ['載', '體', 1, 2], ['都', '體', 2, 3], ['工', '線', 4, 5], ['準', '人', 5, 6], ['發', '線', 6, 7], ['學', '上', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,我最多的看到,"[['所', '我', 0, 1], ['意', '多', 2, 3], ['想', '看', 4, 5], ['效', '到', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,才知道沒有房子,"[['是', '才', 0, 1], ['乎', '道', 2, 3], ['孩', '房', 5, 6]]",0.375,0.625
21,呂玉林委員所提的,立玲委員所提的,此項委員所提的,"[['立', '此', 0, 1], ['玲', '項', 1, 2]]",0.375,0.375
22,從這個角度這是不公平的,誠市的角度就不品道,誠信的程度並不重要,"[['市', '信', 1, 2], ['角', '程', 3, 4], ['就', '並', 5, 6], ['品', '重', 7, 8], ['道', '要', 8, 9]]",0.7272727272727271,0.8181818181818182
23,我在這裡做一點補充,所在這裡做的村,我在這裡真的是,"[['所', '我', 0, 1], ['做', '真', 4, 5], ['村', '是', 6, 7]]",0.555555555555556,0.5555555555555556
24,謝謝副主委的說明,視覺工作的順女,視頻制作的順利,"[['覺', '頻', 1, 2], ['工', '制', 2, 3], ['女', '利', 6, 7]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,有意願提出來,"[['不', '意', 1, 2], ['全', '願', 2, 3], ['地', '提', 3, 4], ['支', '出', 4, 5], ['詞', '來', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,在小組取勝後,"[['小', '在', 0, 1], ['局', '組', 2, 3], ['法', '勝', 4, 5], ['應', '後', 5, 6]]",0.833333333333333,1.0
27,以及各級榮家,許知各級總教,很多各級政府,"[['許', '很', 0, 1], ['知', '多', 1, 2], ['總', '政', 4, 5], ['教', '府', 5, 6]]",0.666666666666667,0.6666666666666666
