,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,中所我有司不一標的是告是下黃次時買天院所地跑五淚萬,"[['之', '中', 0, 1], ['直', '所', 1, 2], ['登', '我', 2, 3], ['公', '有', 3, 4], ['找', '司', 4, 5], ['樣', '標', 7, 8], ['地', '是', 9, 10], ['方', '告', 10, 11], ['訴', '是', 11, 12], ['上', '下', 12, 13], ['一', '黃', 13, 14], ['小', '次', 14, 15], ['平', '時', 15, 16], ['晨', '買', 16, 17], ['退', '天', 17, 18], ['股', '院', 18, 19], ['內', '所', 19, 20], ['領', '地', 20, 21], ['的', '跑', 21, 22], ['的', '五', 22, 23], ['十', '淚', 23, 24], ['水', '萬', 24, 25]]",0.6,0.8
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他很人很是人通親日促把為的的人的三,"[['會', '他', 0, 1], ['的', '很', 1, 2], ['努', '人', 2, 3], ['力', '很', 3, 4], ['失', '是', 4, 5], ['望', '人', 5, 6], ['能', '通', 6, 7], ['過', '親', 7, 8], ['之', '日', 8, 9], ['子', '促', 9, 10], ['成', '把', 10, 11], ['自', '為', 11, 12], ['己', '的', 12, 13], ['師', '的', 13, 14], ['差', '人', 14, 15], ['與', '的', 15, 16], ['事', '三', 16, 17]]",0.631578947368421,1.0
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我以請員董員不是了高不能的的人,"[['所', '我', 0, 1], ['們', '以', 1, 2], ['對', '請', 2, 3], ['顧', '員', 3, 4], ['委', '董', 4, 5], ['也', '員', 5, 6], ['走', '不', 6, 7], ['思', '是', 7, 8], ['最', '了', 8, 9], ['收', '高', 9, 10], ['可', '不', 10, 11], ['到', '能', 11, 12], ['任', '的', 12, 13], ['損', '的', 13, 14], ['事', '人', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,土董你沒能存脆還能得得銷售的,"[['所', '土', 0, 1], ['麼', '董', 1, 2], ['也', '你', 2, 3], ['肯', '沒', 3, 4], ['定', '能', 4, 5], ['幹', '存', 5, 6], ['在', '脆', 6, 7], ['只', '還', 7, 8], ['未', '能', 8, 9], ['促', '得', 9, 10], ['造', '得', 10, 11], ['回', '銷', 11, 12], ['答', '售', 12, 13]]",0.5,0.9285714285714286
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,女選選生生也山坐地在餘他人身,"[['並', '女', 0, 1], ['大', '選', 1, 2], ['學', '選', 2, 3], ['大', '生', 3, 4], ['度', '生', 4, 5], ['藏', '也', 5, 6], ['在', '山', 6, 7], ['等', '坐', 7, 8], ['公', '地', 8, 9], ['交', '在', 9, 10], ['為', '餘', 10, 11], ['熱', '他', 11, 12], ['練', '人', 12, 13], ['打', '身', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,遠大從的區是英學,"[['最', '遠', 0, 1], ['預', '大', 1, 2], ['上', '從', 2, 3], ['小', '的', 3, 4], ['就', '區', 4, 5], ['費', '是', 5, 6], ['毒', '英', 6, 7], ['題', '學', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,她標男員一千滿五十元,"[['對', '她', 0, 1], ['於', '標', 1, 2], ['作', '男', 2, 3], ['著', '員', 3, 4], ['平', '一', 4, 5], ['均', '千', 5, 6], ['零', '滿', 6, 7], ['歲', '元', 9, 10]]",0.615384615384615,0.8461538461538461
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,顯現做題非常的嚴果,"[['防', '顯', 0, 1], ['疫', '現', 1, 2], ['出', '做', 2, 3], ['了', '題', 3, 4], ['峻', '果', 8, 9]]",0.222222222222222,0.5555555555555556
8,所以多數退役上校的子女,是多數最一上小的子女,大準裏市好最升的中校,"[['是', '大', 0, 1], ['多', '準', 1, 2], ['數', '裏', 2, 3], ['最', '市', 3, 4], ['一', '好', 4, 5], ['上', '最', 5, 6], ['小', '升', 6, 7], ['子', '中', 8, 9], ['女', '校', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,今你金金是賽了,"[['首', '今', 0, 1], ['先', '你', 1, 2], ['肯', '金', 2, 3], ['定', '金', 3, 4], ['退', '是', 4, 5], ['不', '賽', 5, 6], ['會', '了', 6, 7]]",0.14285714285714302,1.0
10,退輔會各級榮民醫院,不會各級組名一月,新增晉配在紅參跑,"[['不', '新', 0, 1], ['會', '增', 1, 2], ['各', '晉', 2, 3], ['級', '配', 3, 4], ['組', '在', 4, 5], ['名', '紅', 5, 6], ['一', '參', 6, 7], ['月', '跑', 7, 8]]",0.666666666666667,1.0
11,退輔會馮主委李副主委,最股會紅委比副作位,香好在以占會例六高,"[['最', '香', 0, 1], ['股', '好', 1, 2], ['會', '在', 2, 3], ['紅', '以', 3, 4], ['委', '占', 4, 5], ['比', '會', 5, 6], ['副', '例', 6, 7], ['作', '六', 7, 8], ['位', '高', 8, 9]]",0.7,1.0
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,就悠來個早什麼的店,"[['退', '就', 0, 1], ['下', '悠', 1, 2], ['一', '來', 2, 3], ['問', '個', 3, 4], ['拿', '早', 4, 5], ['建', '什', 5, 6], ['立', '麼', 6, 7], ['用', '店', 8, 9]]",0.857142857142857,0.9285714285714286
13,那麼第二個我要問的現在的,第種來問的現在的,原一年源是是假？,"[['第', '原', 0, 1], ['種', '一', 1, 2], ['來', '年', 2, 3], ['問', '源', 3, 4], ['的', '是', 4, 5], ['現', '是', 5, 6], ['在', '假', 6, 7], ['的', '？', 7, 8]]",0.5,1.0
14,還在讀高中或者大學,還在讀高動獲的大學,或能讀運興級的朋學,"[['還', '或', 0, 1], ['在', '能', 1, 2], ['高', '運', 3, 4], ['動', '興', 4, 5], ['獲', '級', 5, 6], ['大', '朋', 7, 8]]",0.33333333333333304,0.7777777777777778
15,所以他有沒有享受這個福利有,是在日想制的福有,我昔我羨上造裡裡,"[['是', '我', 0, 1], ['在', '昔', 1, 2], ['日', '我', 2, 3], ['想', '羨', 3, 4], ['制', '上', 4, 5], ['的', '造', 5, 6], ['福', '裡', 6, 7], ['有', '裡', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,現樣來進肯機杯,"[['春', '現', 0, 1], ['輪', '樣', 1, 2], ['打', '來', 2, 3], ['的', '進', 3, 4], ['東', '肯', 4, 5], ['莞', '機', 5, 6], ['會', '杯', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,現在重竣向北之上,"[['下', '現', 0, 1], ['載', '在', 1, 2], ['都', '重', 2, 3], ['在', '竣', 3, 4], ['工', '向', 4, 5], ['準', '北', 5, 6], ['發', '之', 6, 7], ['學', '上', 7, 8]]",0.625,1.0
18,爭取應有的權益,爭取應有的權益,自取應有的權利,"[['爭', '自', 0, 1], ['益', '利', 6, 7]]",0.0,0.2857142857142857
19,為退役的上校,所最意的想效,用營具有設個,"[['所', '用', 0, 1], ['最', '營', 1, 2], ['意', '具', 2, 3], ['的', '有', 3, 4], ['想', '設', 4, 5], ['效', '個', 5, 6]]",0.833333333333333,1.0
20,所以幾乎沒有孩子,是知乎沒有孩子,也因為寵了什係,"[['是', '也', 0, 1], ['知', '因', 1, 2], ['乎', '為', 2, 3], ['沒', '寵', 3, 4], ['有', '了', 4, 5], ['孩', '什', 5, 6], ['子', '係', 6, 7]]",0.375,1.0
21,呂玉林委員所提的,立玲委員所提的,有於委書所提的,"[['立', '有', 0, 1], ['玲', '於', 1, 2], ['員', '書', 3, 4]]",0.375,0.5
22,從這個角度這是不公平的,誠市的角度就不品道,投作的公質與是一了,"[['誠', '投', 0, 1], ['市', '作', 1, 2], ['角', '公', 3, 4], ['度', '質', 4, 5], ['就', '與', 5, 6], ['不', '是', 6, 7], ['品', '一', 7, 8], ['道', '了', 8, 9]]",0.7272727272727271,0.9090909090909091
23,我在這裡做一點補充,所在這裡做的村,看在我裡面農是,"[['所', '看', 0, 1], ['這', '我', 2, 3], ['做', '面', 4, 5], ['的', '農', 5, 6], ['村', '是', 6, 7]]",0.555555555555556,0.7777777777777778
24,謝謝副主委的說明,視覺工作的順女,外外質足的重點,"[['視', '外', 0, 1], ['覺', '外', 1, 2], ['工', '質', 2, 3], ['作', '足', 3, 4], ['順', '重', 5, 6], ['女', '點', 6, 7]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,以強當的名來,"[['有', '以', 0, 1], ['不', '強', 1, 2], ['全', '當', 2, 3], ['地', '的', 3, 4], ['支', '名', 4, 5], ['詞', '來', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,警察孩的驚後,"[['小', '警', 0, 1], ['小', '察', 1, 2], ['局', '孩', 2, 3], ['取', '的', 3, 4], ['法', '驚', 4, 5], ['應', '後', 5, 6]]",0.833333333333333,1.0
27,以及各級榮家,許知各級總教,全際各位民民,"[['許', '全', 0, 1], ['知', '際', 1, 2], ['級', '位', 3, 4], ['總', '民', 4, 5], ['教', '民', 5, 6]]",0.666666666666667,0.8333333333333334
28,是讓公教人員,是公正佐夜,而因為之野,"[['是', '而', 0, 1], ['公', '因', 1, 2], ['正', '為', 2, 3], ['佐', '之', 3, 4], ['夜', '野', 4, 5]]",0.666666666666667,1.0
29,就像委員講的,這項穩講的,這是演定頭,"[['項', '是', 1, 2], ['穩', '演', 2, 3], ['講', '定', 3, 4], ['的', '頭', 4, 5]]",0.666666666666667,1.0
30,是我跟委員補充,是我根人,是草意人,"[['我', '草', 1, 2], ['根', '意', 2, 3]]",0.7142857142857142,0.8571428571428571
31,所以我相信,出我修息,讓現之應,"[['出', '讓', 0, 1], ['我', '現', 1, 2], ['修', '之', 2, 3], ['息', '應', 3, 4]]",0.8,1.0
