,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,與前進公司不一樣的地方公司幾個平臺炒股最多走六十萬,"[['之', '與', 0, 1], ['直', '前', 1, 2], ['登', '進', 2, 3], ['找', '司', 4, 5], ['訴', '公', 11, 12], ['上', '司', 12, 13], ['一', '幾', 13, 14], ['小', '個', 14, 15], ['晨', '臺', 16, 17], ['退', '炒', 17, 18], ['內', '最', 19, 20], ['領', '多', 20, 21], ['的', '走', 21, 22], ['的', '六', 22, 23], ['水', '萬', 24, 25]]",0.6,0.68
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,並有努力之後能迅速提高自己的負償率,"[['會', '並', 0, 1], ['的', '有', 1, 2], ['失', '之', 4, 5], ['望', '後', 5, 6], ['過', '迅', 7, 8], ['之', '速', 8, 9], ['子', '提', 9, 10], ['成', '高', 10, 11], ['師', '的', 13, 14], ['差', '負', 14, 15], ['與', '償', 15, 16], ['事', '率', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,他以及全社會需要想起到負的責任,"[['所', '他', 0, 1], ['們', '以', 1, 2], ['對', '及', 2, 3], ['顧', '全', 3, 4], ['委', '社', 4, 5], ['也', '會', 5, 6], ['走', '需', 6, 7], ['思', '要', 7, 8], ['最', '想', 8, 9], ['收', '起', 9, 10], ['可', '到', 10, 11], ['到', '負', 11, 12], ['任', '的', 12, 13], ['損', '責', 13, 14], ['事', '任', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,所以不確定這下能不能跑回來的,"[['麼', '以', 1, 2], ['也', '不', 2, 3], ['肯', '確', 3, 4], ['幹', '這', 5, 6], ['在', '下', 6, 7], ['只', '能', 7, 8], ['未', '不', 8, 9], ['促', '能', 9, 10], ['造', '跑', 10, 11], ['答', '來', 12, 13]]",0.5,0.7857142857142857
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並在學生夜間乘坐公交工具出行,"[['大', '在', 1, 2], ['大', '生', 3, 4], ['度', '夜', 4, 5], ['藏', '間', 5, 6], ['在', '乘', 6, 7], ['等', '坐', 7, 8], ['為', '工', 10, 11], ['熱', '具', 11, 12], ['練', '出', 12, 13], ['打', '行', 13, 14]]",0.75,0.9
5,退役上校教補費的問題,最預上小就費毒題,他希望睡心好一點,"[['最', '他', 0, 1], ['預', '希', 1, 2], ['上', '望', 2, 3], ['小', '睡', 3, 4], ['就', '心', 4, 5], ['費', '好', 5, 6], ['毒', '一', 6, 7], ['題', '點', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,男方男女平均九點十歲,"[['對', '男', 0, 1], ['於', '方', 1, 2], ['作', '男', 2, 3], ['著', '女', 3, 4], ['零', '九', 6, 7], ['五', '點', 7, 8]]",0.615384615384615,0.6923076923076923
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,防疫態度非常的嚴密,"[['出', '態', 2, 3], ['了', '度', 3, 4], ['峻', '密', 8, 9]]",0.222222222222222,0.3333333333333333
8,所以多數退役上校的子女,是多數最一上小的子女,近一年年找上門的婦女,"[['是', '近', 0, 1], ['多', '一', 1, 2], ['數', '年', 2, 3], ['最', '年', 3, 4], ['一', '找', 4, 5], ['小', '門', 6, 7], ['子', '婦', 8, 9]]",0.45454545454545503,0.7272727272727273
9,首先肯定退輔會,首先肯定退不會,我就肯定住不來,"[['首', '我', 0, 1], ['先', '就', 1, 2], ['退', '住', 4, 5], ['會', '來', 6, 7]]",0.14285714285714302,0.7142857142857143
10,退輔會各級榮民醫院,不會各級組名一月,不只是有別的層次,"[['會', '只', 1, 2], ['各', '是', 2, 3], ['級', '有', 3, 4], ['組', '別', 4, 5], ['名', '的', 5, 6], ['一', '層', 6, 7], ['月', '次', 7, 8]]",0.666666666666667,1.0
11,退輔會馮主委李副主委,最股會紅委比副作位,將中風打得比較拉風,"[['最', '將', 0, 1], ['股', '中', 1, 2], ['會', '風', 2, 3], ['紅', '打', 3, 4], ['委', '得', 4, 5], ['副', '較', 6, 7], ['作', '拉', 7, 8], ['位', '風', 8, 9]]",0.7,1.0
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,走了一步還不義道路,"[['退', '走', 0, 1], ['下', '了', 1, 2], ['問', '步', 3, 4], ['拿', '還', 4, 5], ['建', '不', 5, 6], ['立', '義', 6, 7], ['的', '道', 7, 8], ['用', '路', 8, 9]]",0.857142857142857,0.9285714285714286
13,那麼第二個我要問的現在的,第種來問的現在的,我們看到的現實是,"[['第', '我', 0, 1], ['種', '們', 1, 2], ['來', '看', 2, 3], ['問', '到', 3, 4], ['在', '實', 6, 7], ['的', '是', 7, 8]]",0.5,0.8333333333333334
14,還在讀高中或者大學,還在讀高動獲的大學,還在讀一年級的大學,"[['高', '一', 3, 4], ['動', '年', 4, 5], ['獲', '級', 5, 6]]",0.33333333333333304,0.4444444444444444
15,所以他有沒有享受這個福利有,是在日想制的福有,而在日本創造三星,"[['是', '而', 0, 1], ['想', '本', 3, 4], ['制', '創', 4, 5], ['的', '造', 5, 6], ['福', '三', 6, 7], ['有', '星', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,昨天買的西瓜粥,"[['春', '昨', 0, 1], ['輪', '天', 1, 2], ['打', '買', 2, 3], ['東', '西', 4, 5], ['莞', '瓜', 5, 6], ['會', '粥', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,這班車在木寮上了,"[['下', '這', 0, 1], ['載', '班', 1, 2], ['都', '車', 2, 3], ['工', '木', 4, 5], ['準', '寮', 5, 6], ['發', '上', 6, 7], ['學', '了', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,用最好的辦法,"[['所', '用', 0, 1], ['意', '好', 2, 3], ['想', '辦', 4, 5], ['效', '法', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,我知道沒有位子,"[['是', '我', 0, 1], ['乎', '道', 2, 3], ['孩', '位', 5, 6]]",0.375,0.625
21,呂玉林委員所提的,立玲委員所提的,向馬委員所提出,"[['立', '向', 0, 1], ['玲', '馬', 1, 2], ['的', '出', 6, 7]]",0.375,0.5
22,從這個角度這是不公平的,誠市的角度就不品道,相對的角度也不一樣,"[['誠', '相', 0, 1], ['市', '對', 1, 2], ['就', '也', 5, 6], ['品', '一', 7, 8], ['道', '樣', 8, 9]]",0.7272727272727271,0.7272727272727273
23,我在這裡做一點補充,所在這裡做的村,妳在這裡做的事,"[['所', '妳', 0, 1], ['村', '事', 6, 7]]",0.555555555555556,0.5555555555555556
24,謝謝副主委的說明,視覺工作的順女,關於工作的順利,"[['視', '關', 0, 1], ['覺', '於', 1, 2], ['女', '利', 6, 7]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,有不同的掌握,"[['全', '同', 2, 3], ['地', '的', 3, 4], ['支', '掌', 4, 5], ['詞', '握', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,小散的投春權,"[['小', '散', 1, 2], ['局', '的', 2, 3], ['取', '投', 3, 4], ['法', '春', 4, 5], ['應', '權', 5, 6]]",0.833333333333333,1.0
27,以及各級榮家,許知各級總教,謝謝各位總統,"[['許', '謝', 0, 1], ['知', '謝', 1, 2], ['級', '位', 3, 4], ['教', '統', 5, 6]]",0.666666666666667,0.8333333333333334
28,是讓公教人員,是公正佐夜,是公司管理,"[['正', '司', 2, 3], ['佐', '管', 3, 4], ['夜', '理', 4, 5]]",0.666666666666667,0.6666666666666666
29,就像委員講的,這項穩講的,這項工程法,"[['穩', '工', 2, 3], ['講', '程', 3, 4], ['的', '法', 4, 5]]",0.666666666666667,1.0
30,是我跟委員補充,是我根人,是我害人,"[['根', '害', 2, 3]]",0.7142857142857142,0.7142857142857143
31,所以我相信,出我修息,出手相救,"[['我', '手', 1, 2], ['修', '相', 2, 3], ['息', '救', 3, 4]]",0.8,0.8
32,那個我們對於那個這這這個需求我們是用以緩濟急的方式,的我們對不個此次的系統我們稅動一務繼續的方式,跟我們的那個場地的傳統我們會做一個互動的方式,"[['的', '跟', 0, 1], ['對', '的', 3, 4], ['不', '那', 4, 5], ['此', '場', 6, 7], ['次', '地', 7, 8], ['系', '傳', 9, 10], ['稅', '會', 13, 14], ['動', '做', 14, 15], ['務', '個', 16, 17], ['繼', '互', 17, 18], ['續', '動', 18, 19]]",0.64,0.64
33,跟跟委員報告我們主委非常關心他每個禮拜禮拜,好跟革更為報告我們就的觀設他每這禮拜沒白理,好跟長官做報告我們就是長官在這個禮拜四有到,"[['革', '長', 2, 3], ['更', '官', 3, 4], ['為', '做', 4, 5], ['的', '是', 10, 11], ['觀', '長', 11, 12], ['設', '官', 12, 13], ['他', '在', 13, 14], ['每', '這', 14, 15], ['這', '個', 15, 16], ['沒', '四', 18, 19], ['白', '有', 19, 20], ['理', '到', 20, 21]]",0.666666666666667,0.7142857142857143
34,以緩濟急支應,以及法繼起好指運喔,以及法律部門的運作,"[['繼', '律', 3, 4], ['起', '部', 4, 5], ['好', '門', 5, 6], ['指', '的', 6, 7], ['喔', '作', 8, 9]]",1.33333333333333,1.3333333333333333
35,這個審議的時候沒有將你們納入,這個損議的手沒有講引不勞路,這個小問題還沒有說明出來的,"[['損', '小', 2, 3], ['議', '問', 3, 4], ['的', '題', 4, 5], ['手', '還', 5, 6], ['講', '說', 8, 9], ['引', '明', 9, 10], ['不', '出', 10, 11], ['勞', '來', 11, 12], ['路', '的', 12, 13]]",0.5714285714285711,0.7142857142857143
36,一億七千一萬換句話說,一七次一萬的換熱水,一到年一萬個換手點,"[['七', '到', 1, 2], ['次', '年', 2, 3], ['的', '個', 5, 6], ['熱', '手', 7, 8], ['水', '點', 8, 9]]",0.6,0.7
37,那剛剛講我們喔我們這個,所剛講我們單等不這個,所以前我們說的是這樣,"[['剛', '以', 1, 2], ['講', '前', 2, 3], ['單', '說', 5, 6], ['等', '的', 6, 7], ['不', '是', 7, 8], ['個', '樣', 9, 10]]",0.45454545454545503,0.7272727272727273
38,防治紓困振新條例裡面,房住書穩正式條例裡面,房住證認定已基本全面,"[['書', '證', 2, 3], ['穩', '認', 3, 4], ['正', '定', 4, 5], ['式', '已', 5, 6], ['條', '基', 6, 7], ['例', '本', 7, 8], ['裡', '全', 8, 9]]",0.6,0.9
39,退輔會一毛錢都沒有編,最不會一謀全不沒有邊,並不會一次拿下所有用,"[['最', '並', 0, 1], ['謀', '次', 4, 5], ['全', '拿', 5, 6], ['不', '下', 6, 7], ['沒', '所', 7, 8], ['邊', '用', 9, 10]]",0.6,0.7
40,六千九百萬元,法律肚子九百的辦你,除了肚子遊戲的說法,"[['法', '除', 0, 1], ['律', '了', 1, 2], ['九', '遊', 4, 5], ['百', '戲', 5, 6], ['辦', '說', 7, 8], ['你', '法', 8, 9]]",1.16666666666667,1.5
41,我們認為從我們的公預算,什麼次為成本的工益上,什麼是是績剛性工作率,"[['次', '是', 2, 3], ['為', '是', 3, 4], ['成', '績', 4, 5], ['本', '剛', 5, 6], ['的', '性', 6, 7], ['益', '作', 8, 9], ['上', '率', 9, 10]]",0.818181818181818,1.0
42,都有主持相關的會議啦,主持項本的會議,主持項目的會議,"[['本', '目', 3, 4]]",0.5,0.5
43,所以這也是我們不了解,最這訴我們不了解,以前對我們不了解,"[['最', '以', 0, 1], ['這', '前', 1, 2], ['訴', '對', 2, 3]]",0.4,0.4
44,所做的各種準備措施,所做的各種準備措施,所需的各種保備措施,"[['做', '需', 1, 2], ['準', '保', 5, 6]]",0.0,0.2222222222222222
45,各級榮民醫院,訴及能民一類,限於一般民眾,"[['訴', '限', 0, 1], ['及', '於', 1, 2], ['能', '一', 2, 3], ['民', '般', 3, 4], ['一', '民', 4, 5], ['類', '眾', 5, 6]]",0.833333333333333,1.0
46,是到底情形是怎麼樣,是導地情緒是怎要,目真的情況是怎樣,"[['是', '目', 0, 1], ['導', '真', 1, 2], ['地', '的', 2, 3], ['緒', '況', 4, 5], ['要', '樣', 7, 8]]",0.555555555555556,0.5555555555555556
47,我相信花了不少預算,所相信化了不少預算,所以信還有不少意見,"[['相', '以', 1, 2], ['化', '還', 3, 4], ['了', '有', 4, 5], ['預', '意', 7, 8], ['算', '見', 8, 9]]",0.222222222222222,0.6666666666666666
48,退輔會編列的預算,推不會編變的預算,預算會低於原預期,"[['推', '預', 0, 1], ['不', '算', 1, 2], ['編', '低', 3, 4], ['變', '於', 4, 5], ['的', '原', 5, 6], ['算', '期', 7, 8]]",0.375,0.75
49,榮民要做基金會,中敏第救期決,合案為一百貨,"[['中', '合', 0, 1], ['敏', '案', 1, 2], ['第', '為', 2, 3], ['救', '一', 3, 4], ['期', '百', 4, 5], ['決', '貨', 5, 6]]",1.0,1.0
50,如果你們提出來了,蘋果女的提出來了,蘋果真的跳出來了,"[['女', '真', 2, 3], ['提', '跳', 4, 5]]",0.375,0.5
51,以及榮家的需求,以及準家的需求,以及準確的需求,"[['家', '確', 3, 4]]",0.14285714285714302,0.2857142857142857
52,榮民榮譽基金會的,功的幾監會,但這幾個字,"[['功', '但', 0, 1], ['的', '這', 1, 2], ['監', '個', 3, 4], ['會', '字', 4, 5]]",0.875,1.0
53,用這一種方式,最總方式,議決方式,"[['最', '議', 0, 1], ['總', '決', 1, 2]]",0.666666666666667,0.6666666666666666
54,公預算的部分是兩億六,登省故事兩一個,崇浮古事三千年,"[['登', '崇', 0, 1], ['省', '浮', 1, 2], ['故', '古', 2, 3], ['兩', '三', 4, 5], ['一', '千', 5, 6], ['個', '年', 6, 7]]",0.9,1.0
55,或者提出需求,就著提出吃誰,我伸手出來做,"[['就', '我', 0, 1], ['著', '伸', 1, 2], ['提', '手', 2, 3], ['吃', '來', 4, 5], ['誰', '做', 5, 6]]",0.666666666666667,0.8333333333333334
56,是不是能符合,是不是能死責,是不是要放掉,"[['能', '要', 3, 4], ['死', '放', 4, 5], ['責', '掉', 5, 6]]",0.33333333333333304,0.5
57,是值得堪慮的,是資的產率的,所有的產品率,"[['是', '所', 0, 1], ['資', '有', 1, 2], ['率', '品', 4, 5], ['的', '率', 5, 6]]",0.666666666666667,1.0
58,為甚麼退輔會,所熊麼對同罪,所以都有同誌,"[['熊', '以', 1, 2], ['麼', '都', 2, 3], ['對', '有', 3, 4], ['罪', '誌', 5, 6]]",0.833333333333333,1.0
59,沒有提出需求,所有提出市程,所以提出計畫,"[['有', '以', 1, 2], ['市', '計', 4, 5], ['程', '畫', 5, 6]]",0.5,0.6666666666666666
60,那麼我再請教一下,有在請教要,順便告訴你,"[['有', '順', 0, 1], ['在', '便', 1, 2], ['請', '告', 2, 3], ['教', '訴', 3, 4], ['要', '你', 4, 5]]",0.75,1.0
