,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,一個股戶在不一樣的地方拿用最低價買入股票後市場縮水,"[['之', '一', 0, 1], ['直', '個', 1, 2], ['登', '股', 2, 3], ['公', '戶', 3, 4], ['找', '在', 4, 5], ['訴', '拿', 11, 12], ['上', '用', 12, 13], ['一', '最', 13, 14], ['小', '低', 14, 15], ['平', '價', 15, 16], ['晨', '買', 16, 17], ['退', '入', 17, 18], ['內', '票', 19, 20], ['領', '後', 20, 21], ['的', '市', 21, 22], ['的', '場', 22, 23], ['十', '縮', 23, 24]]",0.6,0.76
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他的女弟稱可殺死女兒是因為家方的事,"[['會', '他', 0, 1], ['努', '女', 2, 3], ['力', '弟', 3, 4], ['失', '稱', 4, 5], ['望', '可', 5, 6], ['能', '殺', 6, 7], ['過', '死', 7, 8], ['之', '女', 8, 9], ['子', '兒', 9, 10], ['成', '是', 10, 11], ['自', '因', 11, 12], ['己', '為', 12, 13], ['師', '家', 13, 14], ['差', '方', 14, 15], ['與', '的', 15, 16]]",0.631578947368421,0.9473684210526315
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們的團隊也不做到不想幹掉自己,"[['所', '我', 0, 1], ['對', '的', 2, 3], ['顧', '團', 3, 4], ['委', '隊', 4, 5], ['走', '不', 6, 7], ['思', '做', 7, 8], ['最', '到', 8, 9], ['收', '不', 9, 10], ['可', '想', 10, 11], ['到', '幹', 11, 12], ['任', '掉', 12, 13], ['損', '自', 13, 14], ['事', '己', 14, 15]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,官家寶稱不存在是有任確質義的,"[['所', '官', 0, 1], ['麼', '家', 1, 2], ['也', '寶', 2, 3], ['肯', '稱', 3, 4], ['定', '不', 4, 5], ['幹', '存', 5, 6], ['只', '是', 7, 8], ['未', '有', 8, 9], ['促', '任', 9, 10], ['造', '確', 10, 11], ['回', '質', 11, 12], ['答', '義', 12, 13]]",0.5,0.9285714285714286
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,女子主動暗藏家裏男飯火車自殺,"[['並', '女', 0, 1], ['大', '子', 1, 2], ['學', '主', 2, 3], ['大', '動', 3, 4], ['度', '暗', 4, 5], ['在', '家', 6, 7], ['等', '裏', 7, 8], ['公', '男', 8, 9], ['交', '飯', 9, 10], ['為', '火', 10, 11], ['熱', '車', 11, 12], ['練', '自', 12, 13], ['打', '殺', 13, 14]]",0.75,1.0
5,退役上校教補費的問題,最預上小就費毒題,稍微多了浪費之間,"[['最', '稍', 0, 1], ['預', '微', 1, 2], ['上', '多', 2, 3], ['小', '了', 3, 4], ['就', '浪', 4, 5], ['毒', '之', 6, 7], ['題', '間', 7, 8]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,他工作日三分鐘十十秒,"[['對', '他', 0, 1], ['於', '工', 1, 2], ['著', '日', 3, 4], ['平', '三', 4, 5], ['均', '分', 5, 6], ['零', '鐘', 6, 7], ['五', '十', 7, 8], ['歲', '秒', 9, 10]]",0.615384615384615,0.9230769230769231
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,形現出了相常的熱差,"[['防', '形', 0, 1], ['疫', '現', 1, 2], ['非', '相', 4, 5], ['嚴', '熱', 7, 8], ['峻', '差', 8, 9]]",0.222222222222222,0.7777777777777778
8,所以多數退役上校的子女,是多數最一上小的子女,是自婆唯一最小的親女,"[['多', '自', 1, 2], ['數', '婆', 2, 3], ['最', '唯', 3, 4], ['上', '最', 5, 6], ['子', '親', 8, 9]]",0.45454545454545503,0.8181818181818182
9,首先肯定退輔會,首先肯定退不會,我們完定都不意,"[['首', '我', 0, 1], ['先', '們', 1, 2], ['肯', '完', 2, 3], ['退', '都', 4, 5], ['會', '意', 6, 7]]",0.14285714285714302,0.8571428571428571
