,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,首先肯定退輔會,首先肯定退不會,做了肯定都不行,"[['首', '做', 0, 1], ['先', '了', 1, 2], ['退', '都', 4, 5], ['會', '行', 6, 7]]",0.14285714285714285,0.7142857142857143
1,呂玉林委員所提的,立玲委員所提的,是剛委員所說的,"[['立', '是', 0, 1], ['玲', '剛', 1, 2], ['提', '說', 5, 6]]",0.375,0.5
2,退役上校教補費的問題,最預上小就費毒題,解決中間稅費問題,"[['最', '解', 0, 1], ['預', '決', 1, 2], ['上', '中', 2, 3], ['小', '間', 3, 4], ['就', '稅', 4, 5], ['毒', '問', 6, 7]]",0.7,0.7
3,退輔會馮主委李副主委,最股會紅委比副作位,證監會原主席副主席,"[['最', '證', 0, 1], ['股', '監', 1, 2], ['紅', '原', 3, 4], ['委', '主', 4, 5], ['比', '席', 5, 6], ['作', '主', 7, 8], ['位', '席', 8, 9]]",0.7,0.6
4,都能夠全力支持,有不全地支詞,他完全不聽話,"[['有', '他', 0, 1], ['不', '完', 1, 2], ['地', '不', 3, 4], ['支', '聽', 4, 5], ['詞', '話', 5, 6]]",0.7142857142857143,0.8571428571428571
5,我在這裡做一點補充,所在這裡做的村,現在這裡住的人,"[['所', '現', 0, 1], ['做', '住', 4, 5], ['村', '人', 6, 7]]",0.5555555555555556,0.6666666666666666
6,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,還可以去到不一樣的地方喝上一次在招生間所喝酒的點試,"[['之', '還', 0, 1], ['直', '可', 1, 2], ['登', '以', 2, 3], ['公', '去', 3, 4], ['找', '到', 4, 5], ['訴', '喝', 11, 12], ['小', '次', 14, 15], ['平', '在', 15, 16], ['晨', '招', 16, 17], ['退', '生', 17, 18], ['股', '間', 18, 19], ['內', '所', 19, 20], ['領', '喝', 20, 21], ['的', '酒', 21, 22], ['十', '點', 23, 24], ['水', '試', 24, 25]]",0.6,0.72
7,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們的評委會構成了不可責任的事,"[['所', '我', 0, 1], ['對', '的', 2, 3], ['顧', '評', 3, 4], ['也', '會', 5, 6], ['走', '構', 6, 7], ['思', '成', 7, 8], ['最', '了', 8, 9], ['收', '不', 9, 10], ['到', '責', 11, 12], ['損', '的', 13, 14]]",0.8823529411764706,0.9411764705882353
8,所以幾乎沒有孩子,是知乎沒有孩子,不似乎沒有位子,"[['是', '不', 0, 1], ['知', '似', 1, 2], ['孩', '位', 5, 6]]",0.375,0.5
9,還在讀高中或者大學,還在讀高動獲的大學,還在上運動員的大學,"[['讀', '上', 2, 3], ['高', '運', 3, 4], ['獲', '員', 5, 6]]",0.3333333333333333,0.5555555555555556
