,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,一些大公司大成樣的上市政司一定程度上可以騙取投資金,"[['之', '一', 0, 1], ['直', '些', 1, 2], ['登', '大', 2, 3], ['找', '司', 4, 5], ['不', '大', 5, 6], ['一', '成', 6, 7], ['地', '上', 9, 10], ['方', '市', 10, 11], ['訴', '政', 11, 12], ['上', '司', 12, 13], ['小', '定', 14, 15], ['平', '程', 15, 16], ['晨', '度', 16, 17], ['退', '上', 17, 18], ['股', '可', 18, 19], ['內', '以', 19, 20], ['領', '騙', 20, 21], ['的', '取', 21, 22], ['的', '投', 22, 23], ['十', '資', 23, 24], ['水', '金', 24, 25]]",0.6,0.88
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,有的網者透怕跑不到第一關則有是恐怕,"[['會', '有', 0, 1], ['努', '網', 2, 3], ['力', '者', 3, 4], ['失', '透', 4, 5], ['望', '怕', 5, 6], ['能', '跑', 6, 7], ['過', '不', 7, 8], ['之', '到', 8, 9], ['子', '第', 9, 10], ['成', '一', 10, 11], ['自', '關', 11, 12], ['己', '則', 12, 13], ['師', '有', 13, 14], ['差', '是', 14, 15], ['與', '恐', 15, 16], ['事', '怕', 16, 17]]",0.631578947368421,0.9473684210526315
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們為運動員犯了最艱苦的的命假,"[['所', '我', 0, 1], ['對', '為', 2, 3], ['顧', '運', 3, 4], ['委', '動', 4, 5], ['也', '員', 5, 6], ['走', '犯', 6, 7], ['思', '了', 7, 8], ['收', '艱', 9, 10], ['可', '苦', 10, 11], ['到', '的', 11, 12], ['任', '的', 12, 13], ['損', '命', 13, 14], ['事', '假', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那麼你願多幹一個有創造火績的,"[['所', '那', 0, 1], ['也', '你', 2, 3], ['肯', '願', 3, 4], ['定', '多', 4, 5], ['在', '一', 6, 7], ['只', '個', 7, 8], ['未', '有', 8, 9], ['促', '創', 9, 10], ['回', '火', 11, 12], ['答', '績', 12, 13]]",0.5,0.7857142857142857
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並利用新性的網路待器教其練習,"[['大', '利', 1, 2], ['學', '用', 2, 3], ['大', '新', 3, 4], ['度', '性', 4, 5], ['藏', '的', 5, 6], ['在', '網', 6, 7], ['等', '路', 7, 8], ['公', '待', 8, 9], ['交', '器', 9, 10], ['為', '教', 10, 11], ['熱', '其', 11, 12], ['打', '習', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,幸後到小孩會歲了,"[['最', '幸', 0, 1], ['預', '後', 1, 2], ['上', '到', 2, 3], ['就', '孩', 4, 5], ['費', '會', 5, 6], ['毒', '歲', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,結還被苦打八點十十米,"[['對', '結', 0, 1], ['於', '還', 1, 2], ['作', '被', 2, 3], ['著', '苦', 3, 4], ['平', '打', 4, 5], ['均', '八', 5, 6], ['零', '點', 6, 7], ['五', '十', 7, 8], ['歲', '米', 9, 10]]",0.615384615384615,0.9230769230769231
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,對此有了一定的影度,"[['防', '對', 0, 1], ['疫', '此', 1, 2], ['出', '有', 2, 3], ['非', '一', 4, 5], ['常', '定', 5, 6], ['嚴', '影', 7, 8], ['峻', '度', 8, 9]]",0.222222222222222,0.8888888888888888
8,所以多數退役上校的子女,是多數最一上小的子女,是一名上中年班的學生,"[['多', '一', 1, 2], ['數', '名', 2, 3], ['最', '上', 3, 4], ['一', '中', 4, 5], ['上', '年', 5, 6], ['小', '班', 6, 7], ['子', '學', 8, 9], ['女', '生', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,其然要括退休金,"[['首', '其', 0, 1], ['先', '然', 1, 2], ['肯', '要', 2, 3], ['定', '括', 3, 4], ['不', '休', 5, 6], ['會', '金', 6, 7]]",0.14285714285714302,0.8571428571428571
