,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,因而有一些不一樣的地方通過一個平臺轉賬以騙取投資金,"[['之', '因', 0, 1], ['直', '而', 1, 2], ['登', '有', 2, 3], ['公', '一', 3, 4], ['找', '些', 4, 5], ['訴', '通', 11, 12], ['上', '過', 12, 13], ['小', '個', 14, 15], ['晨', '臺', 16, 17], ['退', '轉', 17, 18], ['股', '賬', 18, 19], ['內', '以', 19, 20], ['領', '騙', 20, 21], ['的', '取', 21, 22], ['的', '投', 22, 23], ['十', '資', 23, 24], ['水', '金', 24, 25]]",0.6,0.76
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她的努力失敗後再次證明自己這是恐怕,"[['會', '她', 0, 1], ['望', '敗', 5, 6], ['能', '後', 6, 7], ['過', '再', 7, 8], ['之', '次', 8, 9], ['子', '證', 9, 10], ['成', '明', 10, 11], ['師', '這', 13, 14], ['差', '是', 14, 15], ['與', '恐', 15, 16], ['事', '怕', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,因此對企業自然是最大可少的損失,"[['所', '因', 0, 1], ['們', '此', 1, 2], ['顧', '企', 3, 4], ['委', '業', 4, 5], ['也', '自', 5, 6], ['走', '然', 6, 7], ['思', '是', 7, 8], ['收', '大', 9, 10], ['到', '少', 11, 12], ['任', '的', 12, 13], ['事', '失', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那麼就肯定他是沒有得到回報的,"[['所', '那', 0, 1], ['也', '就', 2, 3], ['幹', '他', 5, 6], ['在', '是', 6, 7], ['只', '沒', 7, 8], ['未', '有', 8, 9], ['促', '得', 9, 10], ['造', '到', 10, 11], ['答', '報', 12, 13]]",0.5,0.5714285714285714
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並引進大學成冊辦公司教其練習,"[['大', '引', 1, 2], ['學', '進', 2, 3], ['度', '學', 4, 5], ['藏', '成', 5, 6], ['在', '冊', 6, 7], ['等', '辦', 7, 8], ['交', '司', 9, 10], ['為', '教', 10, 11], ['熱', '其', 11, 12], ['打', '習', 13, 14]]",0.75,0.9
5,退役上校教補費的問題,最預上小就費毒題,最近的小學遊去了,"[['預', '近', 1, 2], ['上', '的', 2, 3], ['就', '學', 4, 5], ['費', '遊', 5, 6], ['毒', '去', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,一點女子翻臺高五十米,"[['對', '一', 0, 1], ['於', '點', 1, 2], ['作', '女', 2, 3], ['著', '子', 3, 4], ['平', '翻', 4, 5], ['均', '臺', 5, 6], ['零', '高', 6, 7], ['歲', '米', 9, 10]]",0.615384615384615,0.8461538461538461
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,流水工作非常的嚴密,"[['防', '流', 0, 1], ['疫', '水', 1, 2], ['出', '工', 2, 3], ['了', '作', 3, 4], ['峻', '密', 8, 9]]",0.222222222222222,0.5555555555555556
8,所以多數退役上校的子女,是多數最一上小的子女,是我們最後一班的前輩,"[['多', '我', 1, 2], ['數', '們', 2, 3], ['一', '後', 4, 5], ['上', '一', 5, 6], ['小', '班', 6, 7], ['子', '前', 8, 9], ['女', '輩', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,首先肯定扣不掉,"[['退', '扣', 4, 5], ['會', '掉', 6, 7]]",0.14285714285714302,0.42857142857142855
10,退輔會各級榮民醫院,不會各級組名一月,建議每次設置一次,"[['不', '建', 0, 1], ['會', '議', 1, 2], ['各', '每', 2, 3], ['級', '次', 3, 4], ['組', '設', 4, 5], ['名', '置', 5, 6], ['月', '次', 7, 8]]",0.666666666666667,1.0
11,退輔會馮主委李副主委,最股會紅委比副作位,選拔委員會會副主任,"[['最', '選', 0, 1], ['股', '拔', 1, 2], ['會', '委', 2, 3], ['紅', '員', 3, 4], ['委', '會', 4, 5], ['比', '會', 5, 6], ['作', '主', 7, 8], ['位', '任', 8, 9]]",0.7,0.8
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,請問一跳我得到了嗎,"[['退', '請', 0, 1], ['下', '問', 1, 2], ['問', '跳', 3, 4], ['拿', '我', 4, 5], ['建', '得', 5, 6], ['立', '到', 6, 7], ['的', '了', 7, 8], ['用', '嗎', 8, 9]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,有二人問你人在嗎,"[['第', '有', 0, 1], ['種', '二', 1, 2], ['來', '人', 2, 3], ['的', '你', 4, 5], ['現', '人', 5, 6], ['的', '嗎', 7, 8]]",0.5,0.75
14,還在讀高中或者大學,還在讀高動獲的大學,我在念高中又上大學,"[['還', '我', 0, 1], ['讀', '念', 2, 3], ['動', '中', 4, 5], ['獲', '又', 5, 6], ['的', '上', 6, 7]]",0.33333333333333304,0.4444444444444444
15,所以他有沒有享受這個福利有,是在日想制的福有,是在日本物理學里,"[['想', '本', 3, 4], ['制', '物', 4, 5], ['的', '理', 5, 6], ['福', '學', 6, 7], ['有', '里', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,昨天屬於東道隊,"[['春', '昨', 0, 1], ['輪', '天', 1, 2], ['打', '屬', 2, 3], ['的', '於', 3, 4], ['莞', '道', 5, 6], ['會', '隊', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,下一步在互聯網上,"[['載', '一', 1, 2], ['都', '步', 2, 3], ['工', '互', 4, 5], ['準', '聯', 5, 6], ['發', '網', 6, 7], ['學', '上', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,用最好的辦法,"[['所', '用', 0, 1], ['意', '好', 2, 3], ['想', '辦', 4, 5], ['效', '法', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,才知道沒有房子,"[['是', '才', 0, 1], ['乎', '道', 2, 3], ['孩', '房', 5, 6]]",0.375,0.625
21,呂玉林委員所提的,立玲委員所提的,立法委員所提的,"[['玲', '法', 1, 2]]",0.375,0.375
22,從這個角度這是不公平的,誠市的角度就不品道,競爭的力度就放大了,"[['誠', '競', 0, 1], ['市', '爭', 1, 2], ['角', '力', 3, 4], ['不', '放', 6, 7], ['品', '大', 7, 8], ['道', '了', 8, 9]]",0.7272727272727271,0.9090909090909091
23,我在這裡做一點補充,所在這裡做的村,待在這裡真的是,"[['所', '待', 0, 1], ['做', '真', 4, 5], ['村', '是', 6, 7]]",0.555555555555556,0.6666666666666666
24,謝謝副主委的說明,視覺工作的順女,視覺創作的凌風,"[['工', '創', 2, 3], ['順', '凌', 5, 6], ['女', '風', 6, 7]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,有一些地方了,"[['不', '一', 1, 2], ['全', '些', 2, 3], ['支', '方', 4, 5], ['詞', '了', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,比小偷賺得更,"[['小', '比', 0, 1], ['局', '偷', 2, 3], ['取', '賺', 3, 4], ['法', '得', 4, 5], ['應', '更', 5, 6]]",0.833333333333333,1.0
27,以及各級榮家,許知各級總教,許可一級監督,"[['知', '可', 1, 2], ['各', '一', 2, 3], ['總', '監', 4, 5], ['教', '督', 5, 6]]",0.666666666666667,0.8333333333333334
28,是讓公教人員,是公正佐夜,是公車嗎？,"[['正', '車', 2, 3], ['佐', '嗎', 3, 4], ['夜', '？', 4, 5]]",0.666666666666667,0.6666666666666666
29,就像委員講的,這項穩講的,熟學設計話,"[['這', '熟', 0, 1], ['項', '學', 1, 2], ['穩', '設', 2, 3], ['講', '計', 3, 4], ['的', '話', 4, 5]]",0.666666666666667,1.0
30,是我跟委員補充,是我根人,需要根據,"[['是', '需', 0, 1], ['我', '要', 1, 2], ['人', '據', 3, 4]]",0.7142857142857142,1.0
31,所以我相信,出我修息,扭現為正,"[['出', '扭', 0, 1], ['我', '現', 1, 2], ['修', '為', 2, 3], ['息', '正', 3, 4]]",0.8,1.0
32,那個我們對於那個這這這個需求我們是用以緩濟急的方式,的我們對不個此次的系統我們稅動一務繼續的方式,所長這聽這是陸次的會議我們提出一個改進的方式,"[['的', '所', 0, 1], ['我', '長', 1, 2], ['們', '這', 2, 3], ['對', '聽', 3, 4], ['不', '這', 4, 5], ['個', '是', 5, 6], ['此', '陸', 6, 7], ['系', '會', 9, 10], ['統', '議', 10, 11], ['稅', '提', 13, 14], ['動', '出', 14, 15], ['務', '個', 16, 17], ['繼', '改', 17, 18], ['續', '進', 18, 19]]",0.64,0.8
33,跟跟委員報告我們主委非常關心他每個禮拜禮拜,好跟革更為報告我們就的觀設他每這禮拜沒白理,呃跟營運長報告我們就是希望他們這禮拜可法到,"[['好', '呃', 0, 1], ['革', '營', 2, 3], ['更', '運', 3, 4], ['為', '長', 4, 5], ['的', '是', 10, 11], ['觀', '希', 11, 12], ['設', '望', 12, 13], ['每', '們', 14, 15], ['沒', '可', 18, 19], ['白', '法', 19, 20], ['理', '到', 20, 21]]",0.666666666666667,0.7142857142857143
34,以緩濟急支應,以及法繼起好指運喔,以及剛結起來的運動,"[['法', '剛', 2, 3], ['繼', '結', 3, 4], ['好', '來', 5, 6], ['指', '的', 6, 7], ['喔', '動', 8, 9]]",1.33333333333333,1.3333333333333333
35,這個審議的時候沒有將你們納入,這個損議的手沒有講引不勞路,這個損失的確是有意故力的嗎,"[['議', '失', 3, 4], ['手', '確', 5, 6], ['沒', '是', 6, 7], ['講', '意', 8, 9], ['引', '故', 9, 10], ['不', '力', 10, 11], ['勞', '的', 11, 12], ['路', '嗎', 12, 13]]",0.5714285714285711,0.7142857142857143
36,一億七千一萬換句話說,一七次一萬的換熱水,打手話一看就是手機,"[['一', '打', 0, 1], ['七', '手', 1, 2], ['次', '話', 2, 3], ['萬', '看', 4, 5], ['的', '就', 5, 6], ['換', '是', 6, 7], ['熱', '手', 7, 8], ['水', '機', 8, 9]]",0.6,0.9
37,那剛剛講我們喔我們這個,所剛講我們單等不這個,所以說我們素質不夠的,"[['剛', '以', 1, 2], ['講', '說', 2, 3], ['單', '素', 5, 6], ['等', '質', 6, 7], ['這', '夠', 8, 9], ['個', '的', 9, 10]]",0.45454545454545503,0.8181818181818182
38,防治紓困振新條例裡面,房住書穩正式條例裡面,個人信私保權條例涉及,"[['房', '個', 0, 1], ['住', '人', 1, 2], ['書', '信', 2, 3], ['穩', '私', 3, 4], ['正', '保', 4, 5], ['式', '權', 5, 6], ['裡', '涉', 8, 9], ['面', '及', 9, 10]]",0.6,0.8
39,退輔會一毛錢都沒有編,最不會一謀全不沒有邊,我不會愛你，不會有你,"[['最', '我', 0, 1], ['一', '愛', 3, 4], ['謀', '你', 4, 5], ['全', '，', 5, 6], ['沒', '會', 7, 8], ['邊', '你', 9, 10]]",0.6,0.8
40,六千九百萬元,法律肚子九百的辦你,法律意見書百人猜法,"[['肚', '意', 2, 3], ['子', '見', 3, 4], ['九', '書', 4, 5], ['的', '人', 6, 7], ['辦', '猜', 7, 8], ['你', '法', 8, 9]]",1.16666666666667,1.3333333333333333
41,我們認為從我們的公預算,什麼次為成本的工益上,什麼可能成功的公租房,"[['次', '可', 2, 3], ['為', '能', 3, 4], ['本', '功', 5, 6], ['工', '公', 7, 8], ['益', '租', 8, 9], ['上', '房', 9, 10]]",0.818181818181818,0.8181818181818182
42,都有主持相關的會議啦,主持項本的會議,主持了下次會議,"[['項', '了', 2, 3], ['本', '下', 3, 4], ['的', '次', 4, 5]]",0.5,0.6
43,所以這也是我們不了解,最這訴我們不了解,那這個我們還了解,"[['最', '那', 0, 1], ['訴', '個', 2, 3], ['不', '還', 5, 6]]",0.4,0.5
44,所做的各種準備措施,所做的各種準備措施,之前的各種準備措施,"[['所', '之', 0, 1], ['做', '前', 1, 2]]",0.0,0.2222222222222222
45,各級榮民醫院,訴及能民一類,精壯格力警隊,"[['訴', '精', 0, 1], ['及', '壯', 1, 2], ['能', '格', 2, 3], ['民', '力', 3, 4], ['一', '警', 4, 5], ['類', '隊', 5, 6]]",0.833333333333333,1.0
46,是到底情形是怎麼樣,是導地情緒是怎要,你在未來會是怎樣,"[['是', '你', 0, 1], ['導', '在', 1, 2], ['地', '未', 2, 3], ['情', '來', 3, 4], ['緒', '會', 4, 5], ['要', '樣', 7, 8]]",0.555555555555556,0.6666666666666666
47,我相信花了不少預算,所相信化了不少預算,其被細化了不少指標,"[['所', '其', 0, 1], ['相', '被', 1, 2], ['信', '細', 2, 3], ['預', '指', 7, 8], ['算', '標', 8, 9]]",0.222222222222222,0.6666666666666666
48,退輔會編列的預算,推不會編變的預算,而不再收劇短預告,"[['推', '而', 0, 1], ['會', '再', 2, 3], ['編', '收', 3, 4], ['變', '劇', 4, 5], ['的', '短', 5, 6], ['算', '告', 7, 8]]",0.375,0.875
49,榮民要做基金會,中敏第救期決,中國的一父二,"[['敏', '國', 1, 2], ['第', '的', 2, 3], ['救', '一', 3, 4], ['期', '父', 4, 5], ['決', '二', 5, 6]]",1.0,1.0
50,如果你們提出來了,蘋果女的提出來了,蘋果原料水供來了,"[['女', '原', 2, 3], ['的', '料', 3, 4], ['提', '水', 4, 5], ['出', '供', 5, 6]]",0.375,0.625
51,以及榮家的需求,以及準家的需求,以及準確的需求,"[['家', '確', 3, 4]]",0.14285714285714302,0.2857142857142857
52,榮民榮譽基金會的,功的幾監會,大門幾兄弟,"[['功', '大', 0, 1], ['的', '門', 1, 2], ['監', '兄', 3, 4], ['會', '弟', 4, 5]]",0.875,1.0
53,用這一種方式,最總方式,最快方式,"[['總', '快', 1, 2]]",0.666666666666667,0.6666666666666666
54,公預算的部分是兩億六,登省故事兩一個,訴記故事兩千頁,"[['登', '訴', 0, 1], ['省', '記', 1, 2], ['一', '千', 5, 6], ['個', '頁', 6, 7]]",0.9,0.9
55,或者提出需求,就著提出吃誰,四是提升全面,"[['就', '四', 0, 1], ['著', '是', 1, 2], ['出', '升', 3, 4], ['吃', '全', 4, 5], ['誰', '面', 5, 6]]",0.666666666666667,0.8333333333333334
56,是不是能符合,是不是能死責,是不是有棉掉,"[['能', '有', 3, 4], ['死', '棉', 4, 5], ['責', '掉', 5, 6]]",0.33333333333333304,0.5
57,是值得堪慮的,是資的產率的,但資本效率降,"[['是', '但', 0, 1], ['的', '本', 2, 3], ['產', '效', 3, 4], ['的', '降', 5, 6]]",0.666666666666667,1.0
58,為甚麼退輔會,所熊麼對同罪,所以都不做事,"[['熊', '以', 1, 2], ['麼', '都', 2, 3], ['對', '不', 3, 4], ['同', '做', 4, 5], ['罪', '事', 5, 6]]",0.833333333333333,1.0
59,沒有提出需求,所有提出市程,沒有曬出來的,"[['所', '沒', 0, 1], ['提', '曬', 2, 3], ['市', '來', 4, 5], ['程', '的', 5, 6]]",0.5,0.5
60,那麼我再請教一下,有在請教要,連陸隊那組,"[['有', '連', 0, 1], ['在', '陸', 1, 2], ['請', '隊', 2, 3], ['教', '那', 3, 4], ['要', '組', 4, 5]]",0.75,1.0
61,但是這次的,是自這次的,並自本周起,"[['是', '並', 0, 1], ['這', '本', 2, 3], ['次', '周', 3, 4], ['的', '起', 4, 5]]",0.4,1.0
62,而行政院沒有給,所行度沒給,所有人都有,"[['行', '有', 1, 2], ['度', '人', 2, 3], ['沒', '都', 3, 4], ['給', '有', 4, 5]]",0.5714285714285711,0.8571428571428571
63,來來來去支應,來了的去之意,多了解，之後,"[['來', '多', 0, 1], ['的', '解', 2, 3], ['去', '，', 3, 4], ['意', '後', 5, 6]]",0.666666666666667,1.0
64,如果你們可以爭取到為什麼不去爭取能夠對,所果你們可以爭取道為什麼不只爭取能不隊,所以你們可以了解到為什麼還要爭取比量好,"[['果', '以', 1, 2], ['爭', '了', 6, 7], ['取', '解', 7, 8], ['道', '到', 8, 9], ['不', '還', 12, 13], ['只', '要', 13, 14], ['能', '比', 16, 17], ['不', '量', 17, 18], ['隊', '好', 18, 19]]",0.263157894736842,0.47368421052631576
65,輔導會去年編制今年的預算,輔導會去年子知零的預算,輔導員讓其參加大學考試,"[['會', '員', 2, 3], ['去', '讓', 3, 4], ['年', '其', 4, 5], ['子', '參', 5, 6], ['知', '加', 6, 7], ['零', '大', 7, 8], ['的', '學', 8, 9], ['預', '考', 9, 10], ['算', '試', 10, 11]]",0.33333333333333304,0.8333333333333334
66,年初給付一定用現有的榮民,因穩你自求地種是民的中明,因此你自己要爭取你的利心,"[['穩', '此', 1, 2], ['求', '己', 4, 5], ['地', '要', 5, 6], ['種', '爭', 6, 7], ['是', '取', 7, 8], ['民', '你', 8, 9], ['中', '利', 10, 11], ['明', '心', 11, 12]]",0.916666666666667,0.9166666666666666
67,負擔的防疫責任相當的重大,負擔著法異則日商當的重大,負擔著處理法律事務的重任,"[['法', '處', 3, 4], ['異', '理', 4, 5], ['則', '法', 5, 6], ['日', '律', 6, 7], ['商', '事', 7, 8], ['當', '務', 8, 9], ['大', '任', 11, 12]]",0.5,0.6666666666666666
