,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,請各單位在一月十四號中午之前提供獎勵事由回覆計管組報告完畢,請各單位在一月十四號呃中午之前提供假意是由回復計管組報告完畢,請各單位在一月十四號呃中午之前提供獎勵事由回覆計管組報告完畢,"[['假', '獎', 17, 18], ['意', '勵', 18, 19], ['是', '事', 19, 20], ['復', '覆', 22, 23]]",0.1724137931034483,0.034482758620689655
1,那重點是在固定式起重機升降機壓力容器及高壓氣體鋼瓶等,那重點是在固定死起中機新講積壓力用請及高壓請去剛評備,那特點是說因為今天有為天訓的喔訓練以及明晨的完成報告,"[['重', '特', 1, 2], ['在', '說', 4, 5], ['固', '因', 5, 6], ['定', '為', 6, 7], ['死', '今', 7, 8], ['起', '天', 8, 9], ['中', '有', 9, 10], ['機', '為', 10, 11], ['新', '天', 11, 12], ['講', '訓', 12, 13], ['積', '的', 13, 14], ['壓', '喔', 14, 15], ['力', '訓', 15, 16], ['用', '練', 16, 17], ['請', '以', 17, 18], ['高', '明', 19, 20], ['壓', '晨', 20, 21], ['請', '的', 21, 22], ['去', '完', 22, 23], ['剛', '成', 23, 24], ['評', '報', 24, 25], ['備', '告', 25, 26]]",0.4615384615384616,0.8461538461538461
2,受到管制禁止停車那請宣導同仁要配合而且要注意,受到管室盡止停冊那請宣導同仁要配合那且要注意,那計管室還邊檢合那請宣導同仁要配合而且要注意,"[['受', '那', 0, 1], ['到', '計', 1, 2], ['盡', '還', 4, 5], ['止', '邊', 5, 6], ['停', '檢', 6, 7], ['冊', '合', 7, 8], ['那', '而', 17, 18]]",0.18181818181818185,0.3181818181818182
3,一請各單位在一月二十八號前中午完成一月份的報工,第一請各單位在一月八號前中午完成業份的報工,所一請各單位在一月八號前中午完成正要的報工,"[['第', '所', 0, 1], ['業', '正', 16, 17], ['份', '要', 17, 18]]",0.21739130434782608,0.2608695652173913
4,進行用戶接管的民挖作業那施工期間,進行用部呃結管林外作業那時光期間,配行維勤及練及海報拍業那春段期間,"[['進', '配', 0, 1], ['用', '維', 2, 3], ['部', '勤', 3, 4], ['呃', '及', 4, 5], ['結', '練', 5, 6], ['管', '及', 6, 7], ['林', '海', 7, 8], ['外', '報', 8, 9], ['作', '拍', 9, 10], ['時', '春', 12, 13], ['光', '段', 13, 14]]",0.5,0.6875
5,好先行檢查那第二件事是本院那個廢污水的接,阿先行檢查那第二件事是喔本院那個備屋水,好先行檢查那第二件事是是本院那個資年所,"[['阿', '好', 0, 1], ['喔', '是', 11, 12], ['備', '資', 16, 17], ['屋', '年', 17, 18], ['水', '所', 18, 19]]",0.3,0.3
6,遙控組簡組長資材在資材組上線然後全員到齊報告完畢,遙控組簡組長資材在資材組上線然後全到齊報告完畢,遙控組簡組長資材在資材組上線那全員到齊報告完畢,"[['然', '那', 14, 15], ['後', '全', 15, 16], ['全', '員', 16, 17]]",0.041666666666666664,0.08333333333333333
7,呃院長室簽擬簽結的二級副主官以上長官的工作獎金,院長示簽以春節的二級副主管以上長官的工作獎金,呃公關領個二導的二級副主官以上長官的工作獎金,"[['院', '呃', 0, 1], ['長', '公', 1, 2], ['示', '關', 2, 3], ['簽', '領', 3, 4], ['以', '個', 4, 5], ['春', '二', 5, 6], ['節', '導', 6, 7], ['管', '官', 12, 13]]",0.2608695652173913,0.30434782608695654
8,一是一月十五及十六就是明後兩天院部工安室要到,一是一月十五即時六就行民後兩天令部工安室要到,一是一月十五及十六執行明後兩天院部工安室要到,"[['即', '及', 6, 7], ['時', '十', 7, 8], ['就', '執', 9, 10], ['民', '明', 11, 12], ['令', '院', 15, 16]]",0.2272727272727273,0.09090909090909091
9,今天也會到那個遙導控組天齊及資材組等單位,今天也會到那個遙導控組織實及指材組簡單位,今天也會到那個遙資組通齊組及水材組等單位,"[['導', '資', 8, 9], ['控', '組', 9, 10], ['組', '通', 10, 11], ['織', '齊', 11, 12], ['實', '組', 12, 13], ['指', '水', 14, 15], ['簡', '等', 17, 18]]",0.2,0.25
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行的年務第一季的消作業安管督查,"[['本', '的', 5, 6], ['度', '務', 7, 8], ['必', '第', 8, 9], ['記', '季', 10, 11], ['阿', '消', 12, 13], ['這', '作', 13, 14], ['全', '管', 16, 17], ['件', '查', 18, 19]]",0.2777777777777778,0.2777777777777778
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事那個本院的智建度的本證工業,"[['謝', '那', 5, 6], ['費', '智', 10, 11], ['屋', '建', 11, 12], ['室', '度', 12, 13], ['提', '本', 14, 15], ['管', '證', 15, 16], ['程', '業', 17, 18]]",0.3157894736842105,0.3684210526315789
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期一間會在,"[['時', '一', 14, 15]]",0.16666666666666666,0.2222222222222222
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三十七三三九還有本所三個舞域,"[['零', '十', 5, 6], ['零', '三', 8, 9], ['一', '個', 15, 16], ['名', '舞', 16, 17], ['館', '域', 17, 18]]",0.1176470588235294,0.35294117647058826
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組有幾件事情提報,"[['把', '呃', 0, 1], ['阿', '有', 11, 12], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,那質是能了方便把計畫機拿出來,"[['好', '那', 0, 1], ['不', '質', 1, 2], ['要', '是', 2, 3], ['因', '能', 3, 4], ['為', '了', 4, 5], ['幫', '方', 5, 6], ['院', '把', 7, 8], ['益', '計', 8, 9], ['入', '機', 10, 11], ['管', '拿', 11, 12], ['制', '出', 12, 13], ['去', '來', 13, 14]]",0.4615384615384616,0.9230769230769231
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 6, 7]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,好那為了這個測評的部份要全續的,"[['阿', '好', 0, 1], ['附', '那', 1, 2], ['近', '為', 2, 3], ['管', '了', 3, 4], ['舍', '這', 4, 5], ['部', '個', 5, 6], ['份', '測', 6, 7], ['可', '部', 9, 10], ['能', '份', 10, 11], ['回', '要', 11, 12], ['陸', '全', 12, 13]]",0.5333333333333333,0.8
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長遙務組本週無提報事項,"[['財', '遙', 4, 5]]",0.0,0.07142857142857142
22,而遭到糾舉還有影響安全,找到九據還有影響安全,百兵伏雷沒雷驗證驗告,"[['找', '百', 0, 1], ['到', '兵', 1, 2], ['九', '伏', 2, 3], ['據', '雷', 3, 4], ['還', '沒', 4, 5], ['有', '雷', 5, 6], ['影', '驗', 6, 7], ['響', '證', 7, 8], ['安', '驗', 8, 9], ['全', '告', 9, 10]]",0.3636363636363637,1.0
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,[],0.0,0.0
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由楊建文副主持組代理上線,"[['人', '組', 7, 8]]",0.0,0.08333333333333333
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員到齊然後大成計畫,"[['元', '員', 1, 2]]",0.1,0.0
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好請題請計管組鍾組長,"[['加', '請', 1, 2], ['請', '題', 2, 3], ['中', '請', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好好請他們,"[['繼', '他', 3, 4], ['續', '們', 4, 5]]",0.0,0.4
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,"[['陳', '天', 9, 10], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.0
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,將於明天半午三點到這個禮拜四出國前往辦理出禮好一項報告報告完畢,"[['喔', '半', 4, 5], ['你', '午', 5, 6], ['那', '三', 6, 7], ['有', '點', 7, 8], ['楊', '到', 8, 9], ['副', '這', 9, 10], ['所', '個', 10, 11], ['長', '禮', 11, 12], ['對', '四', 13, 14], ['喔', '出', 14, 15], ['而', '國', 15, 16], ['忙', '往', 17, 18], ['第', '出', 20, 21], ['三', '禮', 21, 22], ['十', '好', 22, 23]]",0.42857142857142855,0.5357142857142857
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,將簽奉副所長核定之需求規劃書含審表表送本組續辦報告完畢,"[['工', '奉', 2, 3], ['資', '之', 8, 9], ['安', '含', 14, 15], ['查', '表', 16, 17], ['重', '送', 18, 19]]",0.14814814814814814,0.037037037037037035
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那請那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '請', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年研究試製的急單提案請各需求單位在一月三十一號之前,"[['是', '試', 4, 5], ['及', '急', 7, 8], ['團', '單', 8, 9], ['要', '號', 23, 24]]",0.1851851851851852,0.037037037037037035
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一一八年一月十五日上線將本院定額微額履約,"[['零', '一', 1, 2], ['唯', '微', 16, 17], ['有', '額', 17, 18]]",0.1,0.05
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉一點將安排所長在下午前議的二關複議,"[['解', '一', 6, 7], ['是', '點', 7, 8], ['一', '下', 14, 15], ['月', '午', 15, 16], ['二', '前', 16, 17], ['三', '議', 17, 18], ['點', '的', 18, 19], ['上', '二', 19, 20], ['下', '關', 20, 21], ['事', '複', 21, 22], ['蹟', '議', 22, 23]]",0.3333333333333333,0.5416666666666666
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最感謝所長剛指示的事週已經天那所的工安組通成,"[['後', '感', 2, 3], ['解', '指', 7, 8], ['項', '週', 11, 12], ['一', '已', 12, 13], ['搶', '經', 13, 14], ['詢', '天', 14, 15], ['開', '那', 15, 16], ['攝', '所', 16, 17], ['組', '通', 21, 22], ['長', '成', 22, 23]]",0.2608695652173913,0.34782608695652173
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,院禮長官希望在一月三三兩天執行春節前的,"[['三', '院', 0, 1], ['七', '禮', 1, 2], ['月', '長', 2, 3], ['三', '官', 3, 4], ['次', '希', 4, 5], ['向', '望', 5, 6], ['想', '在', 6, 7], ['下', '一', 7, 8], ['事', '月', 8, 9], ['十', '三', 9, 10]]",0.3684210526315789,0.5263157894736842
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於百零,"[['喔', '報', 21, 22], ['一', '於', 25, 26]]",0.07407407407407407,0.07407407407407407
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,以本簽究執行院動產會報管理修作業規頒的相要內容,"[['院', '簽', 2, 3], ['延', '究', 3, 4], ['之', '執', 4, 5], ['工', '院', 6, 7], ['作', '動', 7, 8], ['面', '產', 8, 9], ['軍', '會', 9, 10], ['定', '報', 10, 11], ['部', '修', 13, 14], ['定', '頒', 17, 18], ['公', '的', 18, 19], ['應', '相', 19, 20], ['期', '要', 20, 21], ['程', '內', 21, 22], ['議', '容', 22, 23]]",0.5238095238095238,0.8095238095238095
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,安全衛全巡視那屆時請相關單位配合,"[['威', '衛', 2, 3], ['先', '全', 3, 4], ['期', '請', 9, 10]]",0.1875,0.0625
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還有一班時間那會持續查辦報告完畢,"[['不', '有', 2, 3], ['指', '一', 3, 4], ['導', '班', 4, 5], ['狀', '時', 5, 6], ['況', '間', 6, 7], ['理', '辦', 12, 13]]",0.17647058823529413,0.35294117647058826
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點物所處全財電組預劃在,"[['籌', '所', 4, 5], ['供', '全', 6, 7], ['應', '財', 7, 8], ['商', '電', 8, 9]]",0.0,0.3076923076923077
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦理那個本所的高階主管的職談協調會,"[['計', '主', 12, 13], ['滿', '職', 15, 16], ['意', '談', 16, 17], ['度', '協', 17, 18], ['長', '會', 19, 20]]",0.1,0.2
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長導控組本週無提報事項報告完畢,"[['通', '導', 4, 5], ['信', '控', 5, 6]]",0.0,0.1111111111111111
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電電軍他們最週的行程喔,"[['軍', '電', 5, 6], ['通', '軍', 6, 7], ['副', '他', 7, 8], ['及', '們', 8, 9], ['會', '最', 9, 10], ['管', '週', 10, 11]]",0.3333333333333333,0.3333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,呃電戰組本週無提報事項報告完畢,"[['請', '呃', 0, 1]]",0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,分後學生老某仍不作作嚴律處理,"[['超', '分', 0, 1], ['過', '後', 1, 2], ['一', '學', 2, 3], ['年', '生', 3, 4], ['委', '老', 4, 5], ['員', '某', 5, 6], ['則', '仍', 6, 7], ['服', '作', 8, 9], ['警', '作', 9, 10], ['檢', '嚴', 10, 11], ['討', '律', 11, 12]]",0.3333333333333333,0.8
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電戰組朱組長,[],0.0,0.0
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,建請他去問他們一下,"[['預', '建', 0, 1], ['起', '請', 1, 2], ['所', '一', 7, 8], ['長', '下', 8, 9]]",0.3,0.4
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍三軍電機系參訪萬象館,"[['官', '三', 19, 20], ['小', '軍', 20, 21], ['器', '系', 23, 24]]",0.06896551724137931,0.06896551724137931
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早本週本組無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['指', '週', 12, 13], ['管', '本', 13, 14]]",0.15789473684210525,0.15789473684210525
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃剩劃目目前的人員為八十三員以上報告完畢,"[['下', '劃', 2, 3], ['呃', '目', 3, 4], ['四', '為', 9, 10]]",0.1,0.15
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,剩下一個四戰區四戰區現應該是這禮拜會打通,"[['順', '剩', 0, 1], ['這', '下', 1, 2], ['算', '戰', 8, 9], ['確', '現', 10, 11], ['保', '打', 18, 19]]",0.25,0.0
68,呃報告所長呃計算機組兩件事情提報第一件事情,呃報告所長在計算機組兩件事情提報第一件事情,呃報告所長呃計算計組兩件事情提報第一件事情,"[['在', '呃', 5, 6], ['機', '計', 8, 9]]",0.047619047619047616,0.047619047619047616
69,呃勇捷專案我們上禮拜呃已經把,呃勇捷專末我們上禮拜呃已經把,呃勇捷年案我們上禮拜呃已經把,"[['專', '年', 3, 4], ['末', '案', 4, 5]]",0.07142857142857142,0.07142857142857142
70,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,報告所長資安防護組本週無提報事項報告完畢,[],0.0,0.0
71,所長各位副所長及各位同仁大家早,所長各位副所長本及各位同大等,那長各位副持長以及各位同仁喔,"[['所', '那', 0, 1], ['所', '持', 5, 6], ['本', '以', 7, 8], ['大', '仁', 12, 13], ['等', '喔', 13, 14]]",0.26666666666666666,0.4
72,呃調派這個資安防護組呃本組,呃要派這個三安防護組呃本組,呃調派這個資安防護組呃本組,"[['要', '調', 1, 2], ['三', '資', 5, 6]]",0.15384615384615385,0.0
73,我們館裡面已經完成相關整備工作報告完畢,我們管裡面已經完成相關準備工作告完畢,我們館裡面已經完成相關準備了報告完畢,"[['管', '館', 2, 3], ['工', '了', 13, 14], ['作', '報', 14, 15]]",0.15789473684210525,0.15789473684210525
