,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,請各單位在一月十四號中午之前提供獎勵事由回覆計管組報告完畢,請各單位在一月十四號呃中午之前提供假意是由回復計管組報告完畢,請各單位在一月十四號呃中午之前提供資料並由呃管主有組報告完畢,"[['假', '資', 17, 18], ['意', '料', 18, 19], ['是', '並', 19, 20], ['回', '呃', 21, 22], ['復', '管', 22, 23], ['計', '主', 23, 24], ['管', '有', 24, 25]]",0.1724137931034483,0.27586206896551724
1,那重點是在固定式起重機升降機壓力容器及高壓氣體鋼瓶等,那重點是在固定死起中機新講積壓力用請及高壓請去剛評備,那特別是在固定式起重機或隼掛體機等以用無人機測做測長,"[['重', '特', 1, 2], ['點', '別', 2, 3], ['死', '式', 7, 8], ['中', '重', 9, 10], ['新', '或', 11, 12], ['講', '隼', 12, 13], ['積', '掛', 13, 14], ['壓', '體', 14, 15], ['力', '機', 15, 16], ['用', '等', 16, 17], ['請', '以', 17, 18], ['及', '用', 18, 19], ['高', '無', 19, 20], ['壓', '人', 20, 21], ['請', '機', 21, 22], ['去', '測', 22, 23], ['剛', '做', 23, 24], ['評', '測', 24, 25], ['備', '長', 25, 26]]",0.4615384615384616,0.6538461538461539
2,受到管制禁止停車那請宣導同仁要配合而且要注意,受到管室盡止停冊那請宣導同仁要配合那且要注意,來來執導的部管訪那請宣導同仁要配合而且要注意,"[['受', '來', 0, 1], ['到', '來', 1, 2], ['管', '執', 2, 3], ['室', '導', 3, 4], ['盡', '的', 4, 5], ['止', '部', 5, 6], ['停', '管', 6, 7], ['冊', '訪', 7, 8], ['那', '而', 17, 18]]",0.18181818181818185,0.36363636363636365
3,一請各單位在一月二十八號前中午完成一月份的報工,第一請各單位在一月八號前中午完成業份的報工,所一請各單位在一月五號前中午完成資先的檢核,"[['第', '所', 0, 1], ['八', '五', 9, 10], ['業', '資', 16, 17], ['份', '先', 17, 18], ['報', '檢', 19, 20], ['工', '核', 20, 21]]",0.21739130434782608,0.391304347826087
4,進行用戶接管的民挖作業那施工期間,進行用部呃結管林外作業那時光期間,艦響彈中間下航道的結業那本合計畫,"[['進', '艦', 0, 1], ['行', '響', 1, 2], ['用', '彈', 2, 3], ['部', '中', 3, 4], ['呃', '間', 4, 5], ['結', '下', 5, 6], ['管', '航', 6, 7], ['林', '道', 7, 8], ['外', '的', 8, 9], ['作', '結', 9, 10], ['時', '本', 12, 13], ['光', '合', 13, 14], ['期', '計', 14, 15], ['間', '畫', 15, 16]]",0.5,0.875
5,好先行檢查那第二件事是本院那個廢污水的接,阿先行檢查那第二件事是喔本院那個備屋水,好先行檢查那第二件事是那本院那個分工的,"[['阿', '好', 0, 1], ['喔', '那', 11, 12], ['備', '分', 16, 17], ['屋', '工', 17, 18], ['水', '的', 18, 19]]",0.3,0.25
6,遙控組簡組長資材在資材組上線然後全員到齊報告完畢,遙控組簡組長資材在資材組上線然後全到齊報告完畢,遙控組簡組長資材在資材組上線然後組到齊報告完畢,"[['全', '組', 16, 17]]",0.041666666666666664,0.08333333333333333
7,呃院長室簽擬簽結的二級副主官以上長官的工作獎金,院長示簽以春節的二級副主管以上長官的工作獎金,院長室簽擬簽結前二級副主正以上長官的工作獎金,"[['示', '室', 2, 3], ['以', '擬', 4, 5], ['春', '簽', 5, 6], ['節', '結', 6, 7], ['的', '前', 7, 8], ['管', '正', 12, 13]]",0.2608695652173913,0.13043478260869565
8,一是一月十五及十六就是明後兩天院部工安室要到,一是一月十五即時六就行民後兩天令部工安室要到,一是一月十五十十也就是明後兩天院部工安室要到,"[['即', '十', 6, 7], ['時', '十', 7, 8], ['六', '也', 8, 9], ['行', '是', 10, 11], ['民', '明', 11, 12], ['令', '院', 15, 16]]",0.2272727272727273,0.09090909090909091
9,今天也會到那個遙導控組天齊及資材組等單位,今天也會到那個遙導控組織實及指材組簡單位,今午也會到那個遙導控組組長及遙材組簡組長,"[['天', '午', 1, 2], ['織', '組', 11, 12], ['實', '長', 12, 13], ['指', '遙', 14, 15], ['單', '組', 18, 19], ['位', '長', 19, 20]]",0.2,0.35
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行本度最重要的工作作業安全督檢,"[['年', '度', 6, 7], ['度', '最', 7, 8], ['必', '重', 8, 9], ['一', '要', 9, 10], ['記', '的', 10, 11], ['的', '工', 11, 12], ['阿', '作', 12, 13], ['這', '作', 13, 14], ['件', '檢', 18, 19]]",0.2777777777777778,0.3333333333333333
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事情是本所的智應處的管核會議,"[['謝', '情', 5, 6], ['個', '是', 6, 7], ['院', '所', 8, 9], ['費', '智', 10, 11], ['屋', '應', 11, 12], ['室', '處', 12, 13], ['提', '管', 14, 15], ['管', '核', 15, 16], ['工', '會', 16, 17], ['程', '議', 17, 18]]",0.3157894736842105,0.5789473684210527
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期時間會在,[],0.16666666666666666,0.16666666666666666
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三零七三零九還有本所三一零的,"[['名', '零', 16, 17], ['館', '的', 17, 18]]",0.1176470588235294,0.11764705882352941
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組有幾件事情提報,"[['把', '呃', 0, 1], ['阿', '有', 11, 12], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,的廠是因為支援結行而在院畫內,"[['好', '的', 0, 1], ['不', '廠', 1, 2], ['要', '是', 2, 3], ['幫', '支', 5, 6], ['便', '援', 6, 7], ['院', '結', 7, 8], ['益', '行', 8, 9], ['畫', '而', 9, 10], ['入', '在', 10, 11], ['管', '院', 11, 12], ['制', '畫', 12, 13], ['去', '內', 13, 14]]",0.4615384615384616,0.9230769230769231
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
19,承辦單位報告所長好報告所長回報人數,承辦單位報告週長好報告所長回報人數,承辦單位報告所長好報告所長回報人數,"[['週', '所', 6, 7]]",0.05882352941176471,0.0
20,好附近館舍的部份停車格會陸續的,阿附近管舍部份評的可能回陸續的,多這近比較大就是檢所所帶來新的,"[['阿', '多', 0, 1], ['附', '這', 1, 2], ['管', '比', 3, 4], ['舍', '較', 4, 5], ['部', '大', 5, 6], ['份', '就', 6, 7], ['評', '是', 7, 8], ['的', '檢', 8, 9], ['可', '所', 9, 10], ['能', '所', 10, 11], ['回', '帶', 11, 12], ['陸', '來', 12, 13], ['續', '新', 13, 14]]",0.5333333333333333,0.8666666666666667
21,報告所長財務組本週無提報事項,報告所長財務組本週無提報事項,報告所長導控組本週無提報事項,"[['財', '導', 4, 5], ['務', '控', 5, 6]]",0.0,0.14285714285714285
22,而遭到糾舉還有影響安全,找到九據還有影響安全,面到目標時是比麼生動,"[['找', '面', 0, 1], ['九', '目', 2, 3], ['據', '標', 3, 4], ['還', '時', 4, 5], ['有', '是', 5, 6], ['影', '比', 6, 7], ['響', '麼', 7, 8], ['安', '生', 8, 9], ['全', '動', 9, 10]]",0.3636363636363637,0.9090909090909091
23,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,天頻吳主持人在計管組上線,[],0.0,0.0
24,精電組胡組長在電子戰組上線,精電組胡組長在電子戰組上線,精電組胡組長在電零中組上線,"[['子', '零', 8, 9], ['戰', '中', 9, 10]]",0.0,0.15384615384615385
25,由楊建文副主持人代理上線,由楊建文副主持人代理上線,由簡建文副持審組代理上線,"[['楊', '簡', 1, 2], ['主', '持', 5, 6], ['持', '審', 6, 7], ['人', '組', 7, 8]]",0.0,0.3333333333333333
26,那請相關單位配合那本組會在,那請相關單位配合那本組會在,那請相關單位配合那本組會在,[],0.0,0.0
27,全員到齊然後大成計畫,全元到齊然後大成計畫,全員測齊然後大成計畫,"[['元', '員', 1, 2], ['到', '測', 2, 3]]",0.1,0.1
28,好請財務組黃組長,好請財務組黃組長,好請財務組黃組長,[],0.0,0.0
29,所長好今天應到三十一員,所長好今天應到三十一員,所長好今天應到三十一員,[],0.0,0.0
30,好現在請鍾計管組鍾組長,好加請中計管組鍾組長,好請請計計管組鍾組長,"[['加', '請', 1, 2], ['中', '計', 3, 4]]",0.2727272727272727,0.2727272727272727
31,好好請繼續,好好請繼續,好謝請所長,"[['好', '謝', 1, 2], ['繼', '所', 3, 4], ['續', '長', 4, 5]]",0.0,0.6
32,通信組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,通信組導控組遙控組陳頻專管組天齊專管組天齊是工組本六個單位,通別組導控組遙控組天頻專管組天齊專管組天齊系工組等六個單位,"[['信', '別', 1, 2], ['陳', '天', 9, 10], ['是', '系', 21, 22], ['本', '等', 24, 25]]",0.10344827586206896,0.034482758620689655
33,將於明天明天由楊副所長帶隊前往辦理以上是一項報告報告完畢,將於明天喔你那有楊副所長拜對喔而前忙辦理第三十一項報告報告完畢,並於禮拜四依那個楊副所長指導喔目前已完成本一十一項購報報告完畢,"[['將', '並', 0, 1], ['明', '禮', 2, 3], ['天', '拜', 3, 4], ['喔', '四', 4, 5], ['你', '依', 5, 6], ['有', '個', 7, 8], ['拜', '指', 12, 13], ['對', '導', 13, 14], ['而', '目', 15, 16], ['忙', '已', 17, 18], ['辦', '完', 18, 19], ['理', '成', 19, 20], ['第', '本', 20, 21], ['三', '一', 21, 22], ['報', '購', 25, 26], ['告', '報', 26, 27]]",0.42857142857142855,0.6785714285714286
34,將簽奉副所長核定之需求規劃書含審查表送本組續辦報告完畢,將簽工副所長核定資需求規劃書安審查表重本組續辦報告完畢,將會購作告議以定資料處規劃書修排初本送本組續辦報告完畢,"[['簽', '會', 1, 2], ['工', '購', 2, 3], ['副', '作', 3, 4], ['所', '告', 4, 5], ['長', '議', 5, 6], ['核', '以', 6, 7], ['需', '料', 9, 10], ['求', '處', 10, 11], ['安', '修', 14, 15], ['審', '排', 15, 16], ['查', '初', 16, 17], ['表', '本', 17, 18], ['重', '送', 18, 19]]",0.14814814814814814,0.48148148148148145
35,呃所長還有各位長官早安品後組本周有一項報告那配合那個,呃所長還有各位長官早安龍品後組本週的一項報告喔那跟那個,呃所長還有各位長官早安喔品後組本週有一項報告喔那請那個,"[['龍', '喔', 11, 12], ['的', '有', 17, 18], ['跟', '請', 24, 25]]",0.2307692307692308,0.19230769230769232
36,八年研究試製的急單提案請各個需求單位在一月三十一號之前,八年研究是製的及團提案請各需求單位在一月三十一要之前,八年研究試製的呃伍隊案請各需求單位在一月三十一號完出,"[['是', '試', 4, 5], ['及', '呃', 7, 8], ['團', '伍', 8, 9], ['提', '隊', 9, 10], ['要', '號', 23, 24], ['之', '完', 24, 25], ['前', '出', 25, 26]]",0.1851851851851852,0.2222222222222222
37,一零八年一月十五日上線將本院定額微額履約,一零八年一月十五日上線將本院定額唯有履約,一所一年一月十五日上線將本院定額微約履額,"[['零', '所', 1, 2], ['八', '一', 2, 3], ['唯', '微', 16, 17], ['有', '約', 17, 18], ['約', '額', 19, 20]]",0.1,0.2
38,第三件是奉旨示將安排所長在一月二十三的上的下星期,第三件事是奉解是將安排所長在一月二三點上下事蹟,第三件事是奉旨示將安排所長在一月二三三的下班前,"[['解', '旨', 6, 7], ['是', '示', 7, 8], ['點', '三', 18, 19], ['上', '的', 19, 20], ['事', '班', 21, 22], ['蹟', '前', 22, 23]]",0.3333333333333333,0.25
39,那最後是所長剛指示的事項已洽詢該所的工安組組長,那最後謝所長剛解示的事項一搶詢開攝的工安組組長,那最後是所長剛指示的事項一般是今午的會禮來報業,"[['謝', '是', 3, 4], ['解', '指', 7, 8], ['搶', '般', 13, 14], ['詢', '是', 14, 15], ['開', '今', 15, 16], ['攝', '午', 16, 17], ['工', '會', 18, 19], ['安', '禮', 19, 20], ['組', '來', 20, 21], ['組', '報', 21, 22], ['長', '業', 22, 23]]",0.2608695652173913,0.43478260869565216
40,第一點本所各單位跨年度工令共有三十張分屬,第一點本所各單位跨年度工電共有三十張分屬,第一點本所各單位跨年度工令共有三十張分屬,"[['電', '令', 12, 13]]",0.05,0.0
41,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,所長各位副所長各位長官大家早本週無提報事項報告完畢,[],0.0,0.0
42,三及一月三十下下星期三兩天執行春節前的,三七月三次向想下事十三兩天執行春節前的,十一月三十一以下各單位就天執行春節前的,"[['三', '十', 0, 1], ['七', '一', 1, 2], ['次', '十', 4, 5], ['向', '一', 5, 6], ['想', '以', 6, 7], ['事', '各', 8, 9], ['十', '單', 9, 10], ['三', '位', 10, 11], ['兩', '就', 11, 12]]",0.3684210526315789,0.42105263157894735
43,所長好各位長官大家好整規組本週一件事情提報那有關一百零,欸所長好各位長官大家好整規組本週一件事情提喔那有關一百零,欸所長好各位長官大家好整規組本週一件事情提報那有關於百零,"[['喔', '報', 21, 22], ['一', '於', 25, 26]]",0.07407407407407407,0.07407407407407407
44,採購結果納入廠商評鑑管理請各單位配合報告完畢,採購結果納陸廠商評鑑管理請各單位配合報告完畢,採購結果納入廠商評鑑管理請各單位配合報告完畢,"[['陸', '入', 5, 6]]",0.045454545454545456,0.0
45,於本院研製修工作命令管理作業規定工令期程以,以本院延之行工作面軍定管理部作業規定公應期程議,將本年度內業政務需議依計籌部門之規度修標期程以,"[['以', '將', 0, 1], ['院', '年', 2, 3], ['延', '度', 3, 4], ['之', '內', 4, 5], ['行', '業', 5, 6], ['工', '政', 6, 7], ['作', '務', 7, 8], ['面', '需', 8, 9], ['軍', '議', 9, 10], ['定', '依', 10, 11], ['管', '計', 11, 12], ['理', '籌', 12, 13], ['作', '門', 14, 15], ['業', '之', 15, 16], ['定', '度', 17, 18], ['公', '修', 18, 19], ['應', '標', 19, 20], ['議', '以', 22, 23]]",0.5238095238095238,0.8571428571428571
46,安全衛生巡視那屆時請相關單位配合,安全威先巡視那屆時期相關單位配合,相行一行檢檢那屆時也請關單位配合,"[['安', '相', 0, 1], ['全', '行', 1, 2], ['威', '一', 2, 3], ['先', '行', 3, 4], ['巡', '檢', 4, 5], ['視', '檢', 5, 6], ['期', '也', 9, 10], ['相', '請', 10, 11]]",0.1875,0.5
47,他還不知道狀況那會持續查明報告完畢,他還不指導狀況那會持續查理報告完畢,他還不知道狀份那會持續查握報告完畢,"[['指', '知', 3, 4], ['導', '道', 4, 5], ['況', '份', 6, 7], ['理', '握', 12, 13]]",0.17647058823529413,0.11764705882352941
48,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,所長各位長官好資材組兩點報告,[],0.0,0.0
49,第二點物籌處供應商組預劃在,第二點物籌處供應商組預劃在,第二點提關提供點資組預劃在,"[['物', '提', 3, 4], ['籌', '關', 4, 5], ['處', '提', 5, 6], ['應', '點', 7, 8], ['商', '資', 8, 9]]",0.0,0.38461538461538464
50,那我們辦理那個本所的高階主管的滿意度調查,那我們辦理那個本所的高階計管的滿意度調長,那我們辦那那個本所的高階主管的滿意度調查,"[['理', '那', 4, 5], ['計', '主', 12, 13], ['長', '查', 19, 20]]",0.1,0.05
51,報告所長通信組本週無提報事項報告完畢,報告所長通信組本週無提報事項報告完畢,報告所長導控組本週無提報事項報告完畢,"[['通', '導', 4, 5], ['信', '控', 5, 6]]",0.0,0.1111111111111111
52,呃資通資通電軍副指揮官的行程喔,呃資通資電軍通副及會管的行程喔,呃資通資電所有關指管組的同項喔,"[['軍', '所', 5, 6], ['通', '有', 6, 7], ['副', '關', 7, 8], ['及', '指', 8, 9], ['會', '管', 9, 10], ['管', '組', 10, 11], ['行', '同', 12, 13], ['程', '項', 13, 14]]",0.3333333333333333,0.5333333333333333
53,電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,請電戰組本週無提報事項報告完畢,[],0.07142857142857142,0.07142857142857142
54,不超過一年為原則不符請檢討處理,超過一年委員則不服警檢討處理,年期一年為上但不符警告局處理,"[['超', '年', 0, 1], ['過', '期', 1, 2], ['委', '為', 4, 5], ['員', '上', 5, 6], ['則', '但', 6, 7], ['服', '符', 8, 9], ['檢', '告', 10, 11], ['討', '局', 11, 12]]",0.3333333333333333,0.5333333333333333
55,所長副所長各位長官大家早,所長副所長各位長官大家早,所長副所長各位長官大家早,[],0.0,0.0
56,好請品後組施組長,好請品後組施組長,好請品後組施組長,[],0.0,0.0
57,好請整規組盧組長,好請整規組盧組長,好請整規組盧組長,[],0.0,0.0
58,電戰組朱組長,電戰組朱組長,電電組朱組長,"[['戰', '電', 1, 2]]",0.0,0.16666666666666666
59,好請資材組陳組長,好請資材組陳組長,好請資材組陳組長,[],0.0,0.0
60,你請他去問他們的所長,預起他去問他們所長,支訓他們那我們怎哪,"[['預', '支', 0, 1], ['起', '訓', 1, 2], ['去', '們', 3, 4], ['問', '那', 4, 5], ['他', '我', 5, 6], ['所', '怎', 7, 8], ['長', '哪', 8, 9]]",0.3,0.8
61,好謝謝請柯主任,好謝謝請柯主任,好謝謝請柯主任,[],0.0,0.0
62,請導控組劉組長,請導控組劉組長,請導控組劉組長,[],0.0,0.0
63,請通信組廖組長,請通信組廖組長,請通信組廖組長,[],0.0,0.0
64,報告所長水科組一件事情提報本日下午海軍官校電機系參訪萬象館,報告所長水科組一件事情提報本日下午海軍官小電機器參訪萬象館,報告所長水科組一件事情提報本日下午海軍海校電揮長參訪萬象館,"[['官', '海', 19, 20], ['小', '校', 20, 21], ['機', '揮', 22, 23], ['器', '長', 23, 24]]",0.06896551724137931,0.10344827586206896
65,報告所長各位長官大家早指管組無提報事項,報告所長各位長位大家擾本指管組無提報事項,報告所長各位長官大家早本週本週無提報事項,"[['位', '官', 7, 8], ['擾', '早', 10, 11], ['指', '週', 12, 13], ['管', '本', 13, 14], ['組', '週', 14, 15]]",0.15789473684210525,0.21052631578947367
66,呃剩下人目前的人員是八十三員以上報告完畢,呃剩下呃目前的人員四八十三員以上報告完畢,呃目前呃剩到的人員是八十三員以上報告完畢,"[['剩', '目', 1, 2], ['下', '前', 2, 3], ['目', '剩', 4, 5], ['前', '到', 5, 6], ['四', '是', 9, 10]]",0.1,0.25
67,剩下一個四戰區四戰區現應該是這禮拜會打通,順這一個四戰區四算區確應該是這禮拜會保通,另外一個四戰區四戰區確實會是這個把會打通,"[['順', '另', 0, 1], ['這', '外', 1, 2], ['算', '戰', 8, 9], ['應', '實', 11, 12], ['該', '會', 12, 13], ['禮', '個', 15, 16], ['拜', '把', 16, 17], ['保', '打', 18, 19]]",0.25,0.35
