,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,大爺坐公交亂掛路的手子兩十九小時擅罰門票被罰五十萬,"[['之', '大', 0, 1], ['直', '爺', 1, 2], ['登', '坐', 2, 3], ['找', '交', 4, 5], ['不', '亂', 5, 6], ['一', '掛', 6, 7], ['樣', '路', 7, 8], ['地', '手', 9, 10], ['方', '子', 10, 11], ['訴', '兩', 11, 12], ['上', '十', 12, 13], ['一', '九', 13, 14], ['平', '時', 15, 16], ['晨', '擅', 16, 17], ['退', '罰', 17, 18], ['股', '門', 18, 19], ['內', '票', 19, 20], ['領', '被', 20, 21], ['的', '罰', 21, 22], ['的', '五', 22, 23], ['水', '萬', 24, 25]]",0.6,0.84
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,會員表價不如自說是給成員的不面評價,"[['的', '員', 1, 2], ['努', '表', 2, 3], ['力', '價', 3, 4], ['失', '不', 4, 5], ['望', '如', 5, 6], ['能', '自', 6, 7], ['過', '說', 7, 8], ['之', '是', 8, 9], ['子', '給', 9, 10], ['自', '員', 11, 12], ['己', '的', 12, 13], ['師', '不', 13, 14], ['差', '面', 14, 15], ['與', '評', 15, 16], ['事', '價', 16, 17]]",0.631578947368421,0.9473684210526315
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所以對於壟斷是有很大的可範性的,"[['們', '以', 1, 2], ['顧', '於', 3, 4], ['委', '壟', 4, 5], ['也', '斷', 5, 6], ['走', '是', 6, 7], ['思', '有', 7, 8], ['最', '很', 8, 9], ['收', '大', 9, 10], ['可', '的', 10, 11], ['到', '可', 11, 12], ['任', '範', 12, 13], ['損', '性', 13, 14], ['事', '的', 14, 15]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,所以這就該是到於要知於自己的,"[['麼', '以', 1, 2], ['也', '這', 2, 3], ['肯', '就', 3, 4], ['定', '該', 4, 5], ['幹', '是', 5, 6], ['在', '到', 6, 7], ['只', '於', 7, 8], ['未', '要', 8, 9], ['促', '知', 9, 10], ['造', '於', 10, 11], ['回', '自', 11, 12], ['答', '己', 12, 13]]",0.5,0.9285714285714286
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並且會更善地致衷於地向其學習,"[['大', '且', 1, 2], ['學', '會', 2, 3], ['大', '更', 3, 4], ['度', '善', 4, 5], ['藏', '地', 5, 6], ['在', '致', 6, 7], ['等', '衷', 7, 8], ['公', '於', 8, 9], ['交', '地', 9, 10], ['為', '向', 10, 11], ['熱', '其', 11, 12], ['練', '學', 12, 13], ['打', '習', 13, 14]]",0.75,1.0
5,退役上校教補費的問題,最預上小就費毒題,最後到單的是五的,"[['預', '後', 1, 2], ['上', '到', 2, 3], ['小', '單', 3, 4], ['就', '的', 4, 5], ['費', '是', 5, 6], ['毒', '五', 6, 7], ['題', '的', 7, 8]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,相於營業收的每十萬元,"[['對', '相', 0, 1], ['作', '營', 2, 3], ['著', '業', 3, 4], ['平', '收', 4, 5], ['均', '的', 5, 6], ['零', '每', 6, 7], ['五', '十', 7, 8], ['十', '萬', 8, 9], ['歲', '元', 9, 10]]",0.615384615384615,1.0
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,我體受了一定的影害,"[['防', '我', 0, 1], ['疫', '體', 1, 2], ['出', '受', 2, 3], ['非', '一', 4, 5], ['常', '定', 5, 6], ['嚴', '影', 7, 8], ['峻', '害', 8, 9]]",0.222222222222222,0.8888888888888888
8,所以多數退役上校的子女,是多數最一上小的子女,是北京中高檔級的公校,"[['多', '北', 1, 2], ['數', '京', 2, 3], ['最', '中', 3, 4], ['一', '高', 4, 5], ['上', '檔', 5, 6], ['小', '級', 6, 7], ['子', '公', 8, 9], ['女', '校', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,你算是是完美了,"[['首', '你', 0, 1], ['先', '算', 1, 2], ['肯', '是', 2, 3], ['定', '是', 3, 4], ['退', '完', 4, 5], ['不', '美', 5, 6], ['會', '了', 6, 7]]",0.14285714285714302,1.0
