,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,與中金公司不一樣的地方是從中海集團控股股份會小出來,"[['之', '與', 0, 1], ['直', '中', 1, 2], ['登', '金', 2, 3], ['找', '司', 4, 5], ['訴', '是', 11, 12], ['上', '從', 12, 13], ['一', '中', 13, 14], ['小', '海', 14, 15], ['平', '集', 15, 16], ['晨', '團', 16, 17], ['退', '控', 17, 18], ['內', '股', 19, 20], ['領', '份', 20, 21], ['的', '會', 21, 22], ['的', '小', 22, 23], ['十', '出', 23, 24], ['水', '來', 24, 25]]",0.6,0.68
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他的努力希望能對外展達自己的做內力,"[['會', '他', 0, 1], ['失', '希', 4, 5], ['過', '對', 7, 8], ['之', '外', 8, 9], ['子', '展', 9, 10], ['成', '達', 10, 11], ['師', '的', 13, 14], ['差', '做', 14, 15], ['與', '內', 15, 16], ['事', '力', 16, 17]]",0.631578947368421,0.6842105263157895
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們跟立委交貨是沒有做到任何事,"[['所', '我', 0, 1], ['對', '跟', 2, 3], ['顧', '立', 3, 4], ['也', '交', 5, 6], ['走', '貨', 6, 7], ['思', '是', 7, 8], ['最', '沒', 8, 9], ['收', '有', 9, 10], ['可', '做', 10, 11], ['損', '何', 13, 14]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那他們肯定是那個被打算回來的,"[['所', '那', 0, 1], ['麼', '他', 1, 2], ['也', '們', 2, 3], ['幹', '是', 5, 6], ['在', '那', 6, 7], ['只', '個', 7, 8], ['未', '被', 8, 9], ['促', '打', 9, 10], ['造', '算', 10, 11], ['答', '來', 12, 13]]",0.5,0.6428571428571429
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,女大學深夜守路邊公交車上被劫,"[['並', '女', 0, 1], ['大', '深', 3, 4], ['度', '夜', 4, 5], ['藏', '守', 5, 6], ['在', '路', 6, 7], ['等', '邊', 7, 8], ['為', '車', 10, 11], ['熱', '上', 11, 12], ['練', '被', 12, 13], ['打', '劫', 13, 14]]",0.75,0.85
5,退役上校教補費的問題,最預上小就費毒題,因為一小消通問題,"[['最', '因', 0, 1], ['預', '為', 1, 2], ['上', '一', 2, 3], ['就', '消', 4, 5], ['費', '通', 5, 6], ['毒', '問', 6, 7]]",0.7,0.8
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,由於男女平均為五十歲,"[['對', '由', 0, 1], ['作', '男', 2, 3], ['著', '女', 3, 4], ['零', '為', 6, 7]]",0.615384615384615,0.6153846153846154
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,處現出來非常的嚴重,"[['防', '處', 0, 1], ['疫', '現', 1, 2], ['了', '來', 3, 4], ['峻', '重', 8, 9]]",0.222222222222222,0.5555555555555556
8,所以多數退役上校的子女,是多數最一上小的子女,大多數是算較好的子女,"[['是', '大', 0, 1], ['最', '是', 3, 4], ['一', '算', 4, 5], ['上', '較', 5, 6], ['小', '好', 6, 7]]",0.45454545454545503,0.5454545454545454
9,首先肯定退輔會,首先肯定退不會,李某肯定也不會,"[['首', '李', 0, 1], ['先', '某', 1, 2], ['退', '也', 4, 5]]",0.14285714285714302,0.5714285714285714
10,退輔會各級榮民醫院,不會各級組名一月,全市班下學已結束,"[['不', '全', 0, 1], ['會', '市', 1, 2], ['各', '班', 2, 3], ['級', '下', 3, 4], ['組', '學', 4, 5], ['名', '已', 5, 6], ['一', '結', 6, 7], ['月', '束', 7, 8]]",0.666666666666667,1.0
11,退輔會馮主委李副主委,最股會紅委比副作位,在全國政治網中地位,"[['最', '在', 0, 1], ['股', '全', 1, 2], ['會', '國', 2, 3], ['紅', '政', 3, 4], ['委', '治', 4, 5], ['比', '網', 5, 6], ['副', '中', 6, 7], ['作', '地', 7, 8]]",0.7,1.0
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,貼口留言是楊冪的證,"[['退', '貼', 0, 1], ['下', '口', 1, 2], ['一', '留', 2, 3], ['問', '言', 3, 4], ['拿', '是', 4, 5], ['建', '楊', 5, 6], ['立', '冪', 6, 7], ['用', '證', 8, 9]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,原本是假的存在的,"[['第', '原', 0, 1], ['種', '本', 1, 2], ['來', '是', 2, 3], ['問', '假', 3, 4], ['現', '存', 5, 6]]",0.5,0.75
14,還在讀高中或者大學,還在讀高動獲的大學,還要是運動員的教導,"[['在', '要', 1, 2], ['讀', '是', 2, 3], ['高', '運', 3, 4], ['獲', '員', 5, 6], ['大', '教', 7, 8], ['學', '導', 8, 9]]",0.33333333333333304,0.8888888888888888
15,所以他有沒有享受這個福利有,是在日想制的福有,是昔日郎平的同族,"[['在', '昔', 1, 2], ['想', '郎', 3, 4], ['制', '平', 4, 5], ['福', '同', 6, 7], ['有', '族', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,一壘子的東西裏,"[['春', '一', 0, 1], ['輪', '壘', 1, 2], ['打', '子', 2, 3], ['莞', '西', 5, 6], ['會', '裏', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,一直都在做研二代,"[['下', '一', 0, 1], ['載', '直', 1, 2], ['工', '做', 4, 5], ['準', '研', 5, 6], ['發', '二', 6, 7], ['學', '代', 7, 8]]",0.625,0.75
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,是善意的失望,"[['所', '是', 0, 1], ['最', '善', 1, 2], ['想', '失', 4, 5], ['效', '望', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,便幾乎沒有孩子,"[['是', '便', 0, 1], ['知', '幾', 1, 2]]",0.375,0.25
21,呂玉林委員所提的,立玲委員所提的,陳局委員所指示,"[['立', '陳', 0, 1], ['玲', '局', 1, 2], ['提', '指', 5, 6], ['的', '示', 6, 7]]",0.375,0.625
22,從這個角度這是不公平的,誠市的角度就不品道,從某種角度並不知道,"[['誠', '從', 0, 1], ['市', '某', 1, 2], ['的', '種', 2, 3], ['就', '並', 5, 6], ['品', '知', 7, 8]]",0.7272727272727271,0.6363636363636364
23,我在這裡做一點補充,所在這裡做的村,是在這裡長興奮,"[['所', '是', 0, 1], ['做', '長', 4, 5], ['的', '興', 5, 6], ['村', '奮', 6, 7]]",0.555555555555556,0.6666666666666666
24,謝謝副主委的說明,視覺工作的順女,感覺工作的婦女,"[['視', '感', 0, 1], ['順', '婦', 5, 6]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,很不見這個人,"[['有', '很', 0, 1], ['全', '見', 2, 3], ['地', '這', 3, 4], ['支', '個', 4, 5], ['詞', '人', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,就是采取相應,"[['小', '就', 0, 1], ['小', '是', 1, 2], ['局', '采', 2, 3], ['法', '相', 4, 5]]",0.833333333333333,0.8333333333333334
