,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,請各單位在一月十四號中午之前提供獎勵事由回覆計管組報告完畢,請各單位在一月十四號呃中午之前提供假意是由回復計管組報告完畢,請各單位在一月十四號的中午之前提供誠料事由回覆計管組報告完畢,"[['呃', '的', 10, 11], ['假', '誠', 17, 18], ['意', '料', 18, 19], ['是', '事', 19, 20], ['復', '覆', 22, 23]]",0.1724137931034483,0.10344827586206896
1,那重點是在固定式起重機升降機壓力容器及高壓氣體鋼瓶等,那重點是在固定死起中機新講積壓力用請及高壓請去剛評備,那重點是在固資這個靶機上的高壓作業以及測試的成果準備,"[['定', '資', 6, 7], ['死', '這', 7, 8], ['起', '個', 8, 9], ['中', '靶', 9, 10], ['新', '上', 11, 12], ['講', '的', 12, 13], ['積', '高', 13, 14], ['力', '作', 15, 16], ['用', '業', 16, 17], ['請', '以', 17, 18], ['高', '測', 19, 20], ['壓', '試', 20, 21], ['請', '的', 21, 22], ['去', '成', 22, 23], ['剛', '果', 23, 24], ['評', '準', 24, 25]]",0.4615384615384616,0.6538461538461539
2,受到管制禁止停車那請宣導同仁要配合而且要注意,受到管室盡止停冊那請宣導同仁要配合那且要注意,在辦公室等到退排那請宣導同仁要配合而且要注意,"[['受', '在', 0, 1], ['到', '辦', 1, 2], ['管', '公', 2, 3], ['盡', '等', 4, 5], ['止', '到', 5, 6], ['停', '退', 6, 7], ['冊', '排', 7, 8], ['那', '而', 17, 18]]",0.18181818181818185,0.36363636363636365
3,一請各單位在一月二十八號前中午完成一月份的報工,第一請各單位在一月八號前中午完成業份的報工,第一請各單位在一月十號前中午完成一月的報工,"[['八', '十', 9, 10], ['業', '一', 16, 17], ['份', '月', 17, 18]]",0.21739130434782608,0.17391304347826086
4,進行用戶接管的民挖作業那施工期間,進行用部呃結管林外作業那時光期間,進行院部的接管送審作業那施段期間,"[['用', '院', 2, 3], ['呃', '的', 4, 5], ['結', '接', 5, 6], ['林', '送', 7, 8], ['外', '審', 8, 9], ['時', '施', 12, 13], ['光', '段', 13, 14]]",0.5,0.4375
5,好先行檢查那第二件事是本院那個廢污水的接,阿先行檢查那第二件事是喔本院那個備屋水,好先行檢查那第二件事是在本院那個廢污水,"[['阿', '好', 0, 1], ['喔', '在', 11, 12], ['備', '廢', 16, 17], ['屋', '污', 17, 18]]",0.3,0.15
6,遙控組簡組長資材在資材組上線然後全員到齊報告完畢,遙控組簡組長資材在資材組上線然後全到齊報告完畢,遙控組簡組長資材在資材組上線然後組到齊報告完畢,"[['全', '組', 16, 17]]",0.041666666666666664,0.08333333333333333
7,呃院長室簽擬簽結的二級副主官以上長官的工作獎金,院長示簽以春節的二級副主管以上長官的工作獎金,院長將發給二級副二級副主管以上長官的工作獎金,"[['示', '將', 2, 3], ['簽', '發', 3, 4], ['以', '給', 4, 5], ['春', '二', 5, 6], ['節', '級', 6, 7], ['的', '副', 7, 8]]",0.2608695652173913,0.34782608695652173
8,一是一月十五及十六就是明後兩天院部工安室要到,一是一月十五即時六就行民後兩天令部工安室要到,一是一月十五的十六進行明後兩天院部工安室要到,"[['即', '的', 6, 7], ['時', '十', 7, 8], ['就', '進', 9, 10], ['民', '明', 11, 12], ['令', '院', 15, 16]]",0.2272727272727273,0.13636363636363635
9,今天也會到那個遙導控組天齊及資材組等單位,今天也會到那個遙導控組織實及指材組簡單位,今天也會到那個遙導控組水科及資材組等單位,"[['織', '水', 11, 12], ['實', '科', 12, 13], ['指', '資', 14, 15], ['簡', '等', 17, 18]]",0.2,0.1
