,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,兩外采公司不一樣的地方後走五個眾種爭同權獲賠一賠萬,"[['之', '兩', 0, 1], ['直', '外', 1, 2], ['登', '采', 2, 3], ['找', '司', 4, 5], ['訴', '後', 11, 12], ['上', '走', 12, 13], ['一', '五', 13, 14], ['小', '個', 14, 15], ['平', '眾', 15, 16], ['晨', '種', 16, 17], ['退', '爭', 17, 18], ['股', '同', 18, 19], ['內', '權', 19, 20], ['領', '獲', 20, 21], ['的', '賠', 21, 22], ['的', '一', 22, 23], ['十', '賠', 23, 24], ['水', '萬', 24, 25]]",0.6,0.72
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,常的努力訓練並不會帶給自己的正能量,"[['會', '常', 0, 1], ['失', '訓', 4, 5], ['望', '練', 5, 6], ['能', '並', 6, 7], ['過', '不', 7, 8], ['之', '會', 8, 9], ['子', '帶', 9, 10], ['成', '給', 10, 11], ['師', '的', 13, 14], ['差', '正', 14, 15], ['與', '能', 15, 16], ['事', '量', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所有的股客遭受了最大可少的損失,"[['們', '有', 1, 2], ['對', '的', 2, 3], ['顧', '股', 3, 4], ['委', '客', 4, 5], ['也', '遭', 5, 6], ['走', '受', 6, 7], ['思', '了', 7, 8], ['收', '大', 9, 10], ['到', '少', 11, 12], ['任', '的', 12, 13], ['事', '失', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那麼這肯定是一個能促進回報的,"[['所', '那', 0, 1], ['也', '這', 2, 3], ['幹', '是', 5, 6], ['在', '一', 6, 7], ['只', '個', 7, 8], ['未', '能', 8, 9], ['造', '進', 10, 11], ['答', '報', 12, 13]]",0.5,0.5714285714285714
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並大量專益於在家任務便其練習,"[['學', '量', 2, 3], ['大', '專', 3, 4], ['度', '益', 4, 5], ['藏', '於', 5, 6], ['等', '家', 7, 8], ['公', '任', 8, 9], ['交', '務', 9, 10], ['為', '便', 10, 11], ['熱', '其', 11, 12], ['打', '習', 13, 14]]",0.75,0.9
5,退役上校教補費的問題,最預上小就費毒題,最後是兩天沒電了,"[['預', '後', 1, 2], ['上', '是', 2, 3], ['小', '兩', 3, 4], ['就', '天', 4, 5], ['費', '沒', 5, 6], ['毒', '電', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,女子二米八米高七十米,"[['對', '女', 0, 1], ['於', '子', 1, 2], ['作', '二', 2, 3], ['著', '米', 3, 4], ['平', '八', 4, 5], ['均', '米', 5, 6], ['零', '高', 6, 7], ['五', '七', 7, 8], ['歲', '米', 9, 10]]",0.615384615384615,0.9230769230769231
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,環保問題非常的嚴峻,"[['防', '環', 0, 1], ['疫', '保', 1, 2], ['出', '問', 2, 3], ['了', '題', 3, 4]]",0.222222222222222,0.4444444444444444
8,所以多數退役上校的子女,是多數最一上小的子女,是多數核心城市的樓盤,"[['最', '核', 3, 4], ['一', '心', 4, 5], ['上', '城', 5, 6], ['小', '市', 6, 7], ['子', '樓', 8, 9], ['女', '盤', 9, 10]]",0.45454545454545503,0.7272727272727273
9,首先肯定退輔會,首先肯定退不會,存先肯定賣不掉,"[['首', '存', 0, 1], ['退', '賣', 4, 5], ['會', '掉', 6, 7]]",0.14285714285714302,0.5714285714285714
