,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,一家公公把不一樣的地方融資人還沒有到年底來做財務的,"[['之', '一', 0, 1], ['直', '家', 1, 2], ['登', '公', 2, 3], ['找', '把', 4, 5], ['訴', '融', 11, 12], ['上', '資', 12, 13], ['一', '人', 13, 14], ['小', '還', 14, 15], ['平', '沒', 15, 16], ['晨', '有', 16, 17], ['退', '到', 17, 18], ['股', '年', 18, 19], ['內', '底', 19, 20], ['領', '來', 20, 21], ['的', '做', 21, 22], ['的', '財', 22, 23], ['十', '務', 23, 24], ['水', '的', 24, 25]]",0.6,0.68
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她的努力希望通過培養出自己的愛情觀,"[['會', '她', 0, 1], ['失', '希', 4, 5], ['能', '通', 6, 7], ['之', '培', 8, 9], ['子', '養', 9, 10], ['成', '出', 10, 11], ['師', '的', 13, 14], ['差', '愛', 14, 15], ['與', '情', 15, 16], ['事', '觀', 16, 17]]",0.631578947368421,0.7368421052631579
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所以請各位要注意工作的安險跟做,"[['們', '以', 1, 2], ['對', '請', 2, 3], ['顧', '各', 3, 4], ['委', '位', 4, 5], ['也', '要', 5, 6], ['走', '注', 6, 7], ['思', '意', 7, 8], ['最', '工', 8, 9], ['收', '作', 9, 10], ['可', '的', 10, 11], ['到', '安', 11, 12], ['任', '險', 12, 13], ['損', '跟', 13, 14], ['事', '做', 14, 15]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那我們肯定是有待互相再回報的,"[['所', '那', 0, 1], ['麼', '我', 1, 2], ['也', '們', 2, 3], ['幹', '是', 5, 6], ['在', '有', 6, 7], ['只', '待', 7, 8], ['未', '互', 8, 9], ['促', '相', 9, 10], ['造', '再', 10, 11], ['答', '報', 12, 13]]",0.5,0.6428571428571429
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,因教材難題還要等公關電腦撥通,"[['並', '因', 0, 1], ['大', '教', 1, 2], ['學', '材', 2, 3], ['大', '難', 3, 4], ['度', '題', 4, 5], ['藏', '還', 5, 6], ['在', '要', 6, 7], ['交', '關', 9, 10], ['為', '電', 10, 11], ['熱', '腦', 11, 12], ['練', '撥', 12, 13], ['打', '通', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,防範一藥浪費問題,"[['最', '防', 0, 1], ['預', '範', 1, 2], ['上', '一', 2, 3], ['小', '藥', 3, 4], ['就', '浪', 4, 5], ['毒', '問', 6, 7]]",0.7,0.7
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,由於男女平均為二十歲,"[['對', '由', 0, 1], ['作', '男', 2, 3], ['著', '女', 3, 4], ['零', '為', 6, 7], ['五', '二', 7, 8]]",0.615384615384615,0.6923076923076923
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,顯現出了非常的嚴肅,"[['防', '顯', 0, 1], ['疫', '現', 1, 2], ['峻', '肅', 8, 9]]",0.222222222222222,0.5555555555555556
8,所以多數退役上校的子女,是多數最一上小的子女,大多數是比較好的子盤,"[['是', '大', 0, 1], ['最', '是', 3, 4], ['一', '比', 4, 5], ['上', '較', 5, 6], ['小', '好', 6, 7], ['女', '盤', 9, 10]]",0.45454545454545503,0.6363636363636364
9,首先肯定退輔會,首先肯定退不會,淘寶肯定也不給,"[['首', '淘', 0, 1], ['先', '寶', 1, 2], ['退', '也', 4, 5], ['會', '給', 6, 7]]",0.14285714285714302,0.7142857142857143
