,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,一間又沒司不一樣的地方跟底徐億兄臺做院該部導退利萬,"[['之', '一', 0, 1], ['直', '間', 1, 2], ['登', '又', 2, 3], ['公', '沒', 3, 4], ['找', '司', 4, 5], ['訴', '跟', 11, 12], ['上', '底', 12, 13], ['一', '徐', 13, 14], ['小', '億', 14, 15], ['平', '兄', 15, 16], ['晨', '臺', 16, 17], ['退', '做', 17, 18], ['股', '院', 18, 19], ['內', '該', 19, 20], ['領', '部', 20, 21], ['的', '導', 21, 22], ['的', '退', 22, 23], ['十', '利', 23, 24], ['水', '萬', 24, 25]]",0.6,0.76
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她很努力希不通讓培講為為己的性的量,"[['會', '她', 0, 1], ['的', '很', 1, 2], ['失', '希', 4, 5], ['望', '不', 5, 6], ['能', '通', 6, 7], ['過', '讓', 7, 8], ['之', '培', 8, 9], ['子', '講', 9, 10], ['成', '為', 10, 11], ['自', '為', 11, 12], ['師', '的', 13, 14], ['差', '性', 14, 15], ['與', '的', 15, 16], ['事', '量', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所以跟評客的要了是多不貴的的失,"[['們', '以', 1, 2], ['對', '跟', 2, 3], ['顧', '評', 3, 4], ['委', '客', 4, 5], ['也', '的', 5, 6], ['走', '要', 6, 7], ['思', '了', 7, 8], ['最', '是', 8, 9], ['收', '多', 9, 10], ['可', '不', 10, 11], ['到', '貴', 11, 12], ['任', '的', 12, 13], ['損', '的', 13, 14], ['事', '失', 14, 15]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那以你肯定存脆乎能創好回報的,"[['所', '那', 0, 1], ['麼', '以', 1, 2], ['也', '你', 2, 3], ['幹', '存', 5, 6], ['在', '脆', 6, 7], ['只', '乎', 7, 8], ['未', '能', 8, 9], ['促', '創', 9, 10], ['造', '好', 10, 11], ['答', '報', 12, 13]]",0.5,0.6428571428571429
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,因同量程哭都堂小舞司車其人習,"[['並', '因', 0, 1], ['大', '同', 1, 2], ['學', '量', 2, 3], ['大', '程', 3, 4], ['度', '哭', 4, 5], ['藏', '都', 5, 6], ['在', '堂', 6, 7], ['等', '小', 7, 8], ['公', '舞', 8, 9], ['交', '司', 9, 10], ['為', '車', 10, 11], ['熱', '其', 11, 12], ['練', '人', 12, 13], ['打', '習', 13, 14]]",0.75,0.9
5,退役上校教補費的問題,最預上小就費毒題,防往治了食有問了,"[['最', '防', 0, 1], ['預', '往', 1, 2], ['上', '治', 2, 3], ['小', '了', 3, 4], ['就', '食', 4, 5], ['費', '有', 5, 6], ['毒', '問', 6, 7], ['題', '了', 7, 8]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,由方男眾要山滿五的米,"[['對', '由', 0, 1], ['於', '方', 1, 2], ['作', '男', 2, 3], ['著', '眾', 3, 4], ['平', '要', 4, 5], ['均', '山', 5, 6], ['零', '滿', 6, 7], ['十', '的', 8, 9], ['歲', '米', 9, 10]]",0.615384615384615,0.9230769230769231
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,顯映問題非常的嚴峻,"[['防', '顯', 0, 1], ['疫', '映', 1, 2], ['出', '問', 2, 3], ['了', '題', 3, 4]]",0.222222222222222,0.4444444444444444
8,所以多數退役上校的子女,是多數最一上小的子女,大為對剛想的級的子盤,"[['是', '大', 0, 1], ['多', '為', 1, 2], ['數', '對', 2, 3], ['最', '剛', 3, 4], ['一', '想', 4, 5], ['上', '的', 5, 6], ['小', '級', 6, 7], ['女', '盤', 9, 10]]",0.45454545454545503,0.8181818181818182
9,首先肯定退輔會,首先肯定退不會,淘付肯定是換掉,"[['首', '淘', 0, 1], ['先', '付', 1, 2], ['退', '是', 4, 5], ['不', '換', 5, 6], ['會', '掉', 6, 7]]",0.14285714285714302,0.7142857142857143
