,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,把退休或者不一樣的地方加上從業人員退休後來入工薪金,"[['之', '把', 0, 1], ['直', '退', 1, 2], ['登', '休', 2, 3], ['公', '或', 3, 4], ['找', '者', 4, 5], ['訴', '加', 11, 12], ['一', '從', 13, 14], ['小', '業', 14, 15], ['平', '人', 15, 16], ['晨', '員', 16, 17], ['股', '休', 18, 19], ['內', '後', 19, 20], ['領', '來', 20, 21], ['的', '入', 21, 22], ['的', '工', 22, 23], ['十', '薪', 23, 24], ['水', '金', 24, 25]]",0.6,0.72
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她有努力希望通過房變成自己的人和事,"[['會', '她', 0, 1], ['的', '有', 1, 2], ['失', '希', 4, 5], ['能', '通', 6, 7], ['之', '房', 8, 9], ['子', '變', 9, 10], ['師', '的', 13, 14], ['差', '人', 14, 15], ['與', '和', 15, 16]]",0.631578947368421,0.7894736842105263
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們的評級也是是不太做到這件事,"[['所', '我', 0, 1], ['對', '的', 2, 3], ['顧', '評', 3, 4], ['委', '級', 4, 5], ['走', '是', 6, 7], ['思', '是', 7, 8], ['最', '不', 8, 9], ['收', '太', 9, 10], ['可', '做', 10, 11], ['任', '這', 12, 13], ['損', '件', 13, 14]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,那麼這肯定是不是不可能回制的,"[['所', '那', 0, 1], ['也', '這', 2, 3], ['幹', '是', 5, 6], ['在', '不', 6, 7], ['只', '是', 7, 8], ['未', '不', 8, 9], ['促', '可', 9, 10], ['造', '能', 10, 11], ['答', '制', 12, 13]]",0.5,0.5714285714285714
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,兩大爺一街人車在公交車上扭打,"[['並', '兩', 0, 1], ['學', '爺', 2, 3], ['大', '一', 3, 4], ['度', '街', 4, 5], ['藏', '人', 5, 6], ['在', '車', 6, 7], ['等', '在', 7, 8], ['為', '車', 10, 11], ['熱', '上', 11, 12], ['練', '扭', 12, 13]]",0.75,0.85
5,退役上校教補費的問題,最預上小就費毒題,普通國眾消費問題,"[['最', '普', 0, 1], ['預', '通', 1, 2], ['上', '國', 2, 3], ['小', '眾', 3, 4], ['就', '消', 4, 5], ['毒', '問', 6, 7]]",0.7,0.7
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,至到女孩平均十點七歲,"[['對', '至', 0, 1], ['於', '到', 1, 2], ['作', '女', 2, 3], ['著', '孩', 3, 4], ['零', '十', 6, 7], ['五', '點', 7, 8], ['十', '七', 8, 9]]",0.615384615384615,0.7692307692307693
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,表現出了非常的嚴厲,"[['防', '表', 0, 1], ['疫', '現', 1, 2], ['峻', '厲', 8, 9]]",0.222222222222222,0.5555555555555556
8,所以多數退役上校的子女,是多數最一上小的子女,是多數人家最好的房子,"[['最', '人', 3, 4], ['一', '家', 4, 5], ['上', '最', 5, 6], ['小', '好', 6, 7], ['子', '房', 8, 9], ['女', '子', 9, 10]]",0.45454545454545503,0.7272727272727273
9,首先肯定退輔會,首先肯定退不會,我們肯定還不來,"[['首', '我', 0, 1], ['先', '們', 1, 2], ['退', '還', 4, 5], ['會', '來', 6, 7]]",0.14285714285714302,0.7142857142857143
10,退輔會各級榮民醫院,不會各級組名一月,大會租書報名參觀,"[['不', '大', 0, 1], ['各', '租', 2, 3], ['級', '書', 3, 4], ['組', '報', 4, 5], ['一', '參', 6, 7], ['月', '觀', 7, 8]]",0.666666666666667,0.8888888888888888
11,退輔會馮主委李副主委,最股會紅委比副作位,證監會員席委員名單,"[['最', '證', 0, 1], ['股', '監', 1, 2], ['紅', '員', 3, 4], ['委', '席', 4, 5], ['比', '委', 5, 6], ['副', '員', 6, 7], ['作', '名', 7, 8], ['位', '單', 8, 9]]",0.7,0.8
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,在這一社群建立社群,"[['退', '在', 0, 1], ['下', '這', 1, 2], ['問', '社', 3, 4], ['拿', '群', 4, 5], ['的', '社', 7, 8], ['用', '群', 8, 9]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,這是疑聖的存在感,"[['第', '這', 0, 1], ['種', '是', 1, 2], ['來', '疑', 2, 3], ['問', '聖', 3, 4], ['現', '存', 5, 6], ['的', '感', 7, 8]]",0.5,0.8333333333333334
14,還在讀高中或者大學,還在讀高動獲的大學,還在讀中興校的大學,"[['高', '中', 3, 4], ['動', '興', 4, 5], ['獲', '校', 5, 6]]",0.33333333333333304,0.4444444444444444
15,所以他有沒有享受這個福利有,是在日想制的福有,我每日復書的時候,"[['是', '我', 0, 1], ['在', '每', 1, 2], ['想', '復', 3, 4], ['制', '書', 4, 5], ['福', '時', 6, 7], ['有', '候', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,這次前台北社會,"[['春', '這', 0, 1], ['輪', '次', 1, 2], ['打', '前', 2, 3], ['的', '台', 3, 4], ['東', '北', 4, 5], ['莞', '社', 5, 6]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,如果你不精練科學,"[['下', '如', 0, 1], ['載', '果', 1, 2], ['都', '你', 2, 3], ['在', '不', 3, 4], ['工', '精', 4, 5], ['準', '練', 5, 6], ['發', '科', 6, 7]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,我願意的解釋,"[['所', '我', 0, 1], ['最', '願', 1, 2], ['想', '解', 4, 5], ['效', '釋', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,不在，沒有法律,"[['是', '不', 0, 1], ['知', '在', 1, 2], ['乎', '，', 2, 3], ['孩', '法', 5, 6], ['子', '律', 6, 7]]",0.375,0.75
21,呂玉林委員所提的,立玲委員所提的,剛剛委員所講的,"[['立', '剛', 0, 1], ['玲', '剛', 1, 2], ['提', '講', 5, 6]]",0.375,0.5
