,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,之前跟公司不一樣的地方租車一小時米刷卡要多走五美元,"[['直', '前', 1, 2], ['登', '跟', 2, 3], ['找', '司', 4, 5], ['訴', '租', 11, 12], ['上', '車', 12, 13], ['平', '時', 15, 16], ['晨', '米', 16, 17], ['退', '刷', 17, 18], ['股', '卡', 18, 19], ['內', '要', 19, 20], ['領', '多', 20, 21], ['的', '走', 21, 22], ['的', '五', 22, 23], ['十', '美', 23, 24], ['水', '元', 24, 25]]",0.6,0.64
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,提高實力，卻是多來檢驗自己的正力量,"[['會', '提', 0, 1], ['的', '高', 1, 2], ['努', '實', 2, 3], ['失', '，', 4, 5], ['望', '卻', 5, 6], ['能', '是', 6, 7], ['過', '多', 7, 8], ['之', '來', 8, 9], ['子', '檢', 9, 10], ['成', '驗', 10, 11], ['師', '的', 13, 14], ['差', '正', 14, 15], ['與', '力', 15, 16], ['事', '量', 16, 17]]",0.631578947368421,0.9473684210526315
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所有的乘客也造成了大可少的損失,"[['們', '有', 1, 2], ['對', '的', 2, 3], ['顧', '乘', 3, 4], ['委', '客', 4, 5], ['走', '造', 6, 7], ['思', '成', 7, 8], ['最', '了', 8, 9], ['收', '大', 9, 10], ['到', '少', 11, 12], ['任', '的', 12, 13], ['事', '失', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,所以也肯定我們是能達到成本的,"[['麼', '以', 1, 2], ['幹', '我', 5, 6], ['在', '們', 6, 7], ['只', '是', 7, 8], ['未', '能', 8, 9], ['促', '達', 9, 10], ['造', '到', 10, 11], ['回', '成', 11, 12], ['答', '本', 12, 13]]",0.5,0.7142857142857143
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,他拉著同學上車等公交準備逼車,"[['並', '他', 0, 1], ['大', '拉', 1, 2], ['學', '著', 2, 3], ['大', '同', 3, 4], ['度', '學', 4, 5], ['藏', '上', 5, 6], ['在', '車', 6, 7], ['為', '準', 10, 11], ['熱', '備', 11, 12], ['練', '逼', 12, 13], ['打', '車', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,最新上市企業嗎？,"[['預', '新', 1, 2], ['小', '市', 3, 4], ['就', '企', 4, 5], ['費', '業', 5, 6], ['毒', '嗎', 6, 7], ['題', '？', 7, 8]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,由於男女平均九點十歲,"[['對', '由', 0, 1], ['作', '男', 2, 3], ['著', '女', 3, 4], ['零', '九', 6, 7], ['五', '點', 7, 8]]",0.615384615384615,0.6923076923076923
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,就疫任務非常的嚴格,"[['防', '就', 0, 1], ['出', '任', 2, 3], ['了', '務', 3, 4], ['峻', '格', 8, 9]]",0.222222222222222,0.4444444444444444
8,所以多數退役上校的子女,是多數最一上小的子女,大多數正常上班的婦女,"[['是', '大', 0, 1], ['最', '正', 3, 4], ['一', '常', 4, 5], ['小', '班', 6, 7], ['子', '婦', 8, 9]]",0.45454545454545503,0.5454545454545454
9,首先肯定退輔會,首先肯定退不會,這次肯定住不來,"[['首', '這', 0, 1], ['先', '次', 1, 2], ['退', '住', 4, 5], ['會', '來', 6, 7]]",0.14285714285714302,0.7142857142857143
10,退輔會各級榮民醫院,不會各級組名一月,不得分配人群人次,"[['會', '得', 1, 2], ['各', '分', 2, 3], ['級', '配', 3, 4], ['組', '人', 4, 5], ['名', '群', 5, 6], ['一', '人', 6, 7], ['月', '次', 7, 8]]",0.666666666666667,1.0
11,退輔會馮主委李副主委,最股會紅委比副作位,最近聽說的是美國風,"[['股', '近', 1, 2], ['會', '聽', 2, 3], ['紅', '說', 3, 4], ['委', '的', 4, 5], ['比', '是', 5, 6], ['副', '美', 6, 7], ['作', '國', 7, 8], ['位', '風', 8, 9]]",0.7,1.0
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,走不了問題就成道路,"[['退', '走', 0, 1], ['下', '不', 1, 2], ['一', '了', 2, 3], ['拿', '題', 4, 5], ['建', '就', 5, 6], ['立', '成', 6, 7], ['的', '道', 7, 8], ['用', '路', 8, 9]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,第一大潮的現象是,"[['種', '一', 1, 2], ['來', '大', 2, 3], ['問', '潮', 3, 4], ['在', '象', 6, 7], ['的', '是', 7, 8]]",0.5,0.75
14,還在讀高中或者大學,還在讀高動獲的大學,還在讀一年級的大學,"[['高', '一', 3, 4], ['動', '年', 4, 5], ['獲', '級', 5, 6]]",0.33333333333333304,0.4444444444444444
15,所以他有沒有享受這個福利有,是在日想制的福有,是在日本中的民主,"[['想', '本', 3, 4], ['制', '中', 4, 5], ['福', '民', 6, 7], ['有', '主', 7, 8]]",0.8461538461538459,1.0
16,軍人大概都晚婚,春輪打的東莞會,也沒打到東北人,"[['春', '也', 0, 1], ['輪', '沒', 1, 2], ['的', '到', 3, 4], ['莞', '北', 5, 6], ['會', '人', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,你個正在工作嗎？,"[['下', '你', 0, 1], ['載', '個', 1, 2], ['都', '正', 2, 3], ['準', '作', 5, 6], ['發', '嗎', 6, 7], ['學', '？', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,所以好的辦法,"[['最', '以', 1, 2], ['意', '好', 2, 3], ['想', '辦', 4, 5], ['效', '法', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,家幾乎沒有位子,"[['是', '家', 0, 1], ['知', '幾', 1, 2], ['孩', '位', 5, 6]]",0.375,0.375
