,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,把後還會司不合房的人友是是九次時是在店到謂走六薪元,"[['之', '把', 0, 1], ['直', '後', 1, 2], ['登', '還', 2, 3], ['公', '會', 3, 4], ['找', '司', 4, 5], ['一', '合', 6, 7], ['樣', '房', 7, 8], ['地', '人', 9, 10], ['方', '友', 10, 11], ['訴', '是', 11, 12], ['上', '是', 12, 13], ['一', '九', 13, 14], ['小', '次', 14, 15], ['平', '時', 15, 16], ['晨', '是', 16, 17], ['退', '在', 17, 18], ['股', '店', 18, 19], ['內', '到', 19, 20], ['領', '謂', 20, 21], ['的', '走', 21, 22], ['的', '六', 22, 23], ['十', '薪', 23, 24], ['水', '元', 24, 25]]",0.6,0.88
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,她有女友是才到從日變給為老的親的量,"[['會', '她', 0, 1], ['的', '有', 1, 2], ['努', '女', 2, 3], ['力', '友', 3, 4], ['失', '是', 4, 5], ['望', '才', 5, 6], ['能', '到', 6, 7], ['過', '從', 7, 8], ['之', '日', 8, 9], ['子', '變', 9, 10], ['成', '給', 10, 11], ['自', '為', 11, 12], ['己', '老', 12, 13], ['師', '的', 13, 14], ['差', '親', 14, 15], ['與', '的', 15, 16], ['事', '量', 16, 17]]",0.631578947368421,1.0
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們的產來會不是是終不幸的的事,"[['所', '我', 0, 1], ['對', '的', 2, 3], ['顧', '產', 3, 4], ['委', '來', 4, 5], ['也', '會', 5, 6], ['走', '不', 6, 7], ['思', '是', 7, 8], ['最', '是', 8, 9], ['收', '終', 9, 10], ['可', '不', 10, 11], ['到', '幸', 11, 12], ['任', '的', 12, 13], ['損', '的', 13, 14]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,所們這不是是是很有獨準成績的,"[['麼', '們', 1, 2], ['也', '這', 2, 3], ['肯', '不', 3, 4], ['定', '是', 4, 5], ['幹', '是', 5, 6], ['在', '是', 6, 7], ['只', '很', 7, 8], ['未', '有', 8, 9], ['促', '獨', 9, 10], ['造', '準', 10, 11], ['回', '成', 11, 12], ['答', '績', 12, 13]]",0.5,0.9285714285714286
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,兩引出生排都飲等一上車何毆車,"[['並', '兩', 0, 1], ['大', '引', 1, 2], ['學', '出', 2, 3], ['大', '生', 3, 4], ['度', '排', 4, 5], ['藏', '都', 5, 6], ['在', '飲', 6, 7], ['公', '一', 8, 9], ['交', '上', 9, 10], ['為', '車', 10, 11], ['熱', '何', 11, 12], ['練', '毆', 12, 13], ['打', '車', 13, 14]]",0.75,0.95
5,退役上校教補費的問題,最預上小就費毒題,普大國因收是始了,"[['最', '普', 0, 1], ['預', '大', 1, 2], ['上', '國', 2, 3], ['小', '因', 3, 4], ['就', '收', 4, 5], ['費', '是', 5, 6], ['毒', '始', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,他工女兒的的九十十歲,"[['對', '他', 0, 1], ['於', '工', 1, 2], ['作', '女', 2, 3], ['著', '兒', 3, 4], ['平', '的', 4, 5], ['均', '的', 5, 6], ['零', '九', 6, 7], ['五', '十', 7, 8]]",0.615384615384615,0.8461538461538461
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,表驗成得局實的難難,"[['防', '表', 0, 1], ['疫', '驗', 1, 2], ['出', '成', 2, 3], ['了', '得', 3, 4], ['非', '局', 4, 5], ['常', '實', 5, 6], ['嚴', '難', 7, 8], ['峻', '難', 8, 9]]",0.222222222222222,0.8888888888888888
8,所以多數退役上校的子女,是多數最一上小的子女,是我己人愛或班的國例,"[['多', '我', 1, 2], ['數', '己', 2, 3], ['最', '人', 3, 4], ['一', '愛', 4, 5], ['上', '或', 5, 6], ['小', '班', 6, 7], ['子', '國', 8, 9], ['女', '例', 9, 10]]",0.45454545454545503,0.9090909090909091
9,首先肯定退輔會,首先肯定退不會,我，應定有不率,"[['首', '我', 0, 1], ['先', '，', 1, 2], ['肯', '應', 2, 3], ['退', '有', 4, 5], ['會', '率', 6, 7]]",0.14285714285714302,0.8571428571428571
