,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,萬科的尋找不一樣的地方從從辦到現在在業內做到的深度,"[['之', '萬', 0, 1], ['直', '科', 1, 2], ['登', '的', 2, 3], ['公', '尋', 3, 4], ['訴', '從', 11, 12], ['上', '從', 12, 13], ['一', '辦', 13, 14], ['小', '到', 14, 15], ['平', '現', 15, 16], ['晨', '在', 16, 17], ['退', '在', 17, 18], ['股', '業', 18, 19], ['領', '做', 20, 21], ['的', '到', 21, 22], ['十', '深', 23, 24], ['水', '度', 24, 25]]",0.6,0.76
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他們常常希望通過網絡和自己感慨的事,"[['會', '他', 0, 1], ['的', '們', 1, 2], ['努', '常', 2, 3], ['力', '常', 3, 4], ['失', '希', 4, 5], ['能', '通', 6, 7], ['之', '網', 8, 9], ['子', '絡', 9, 10], ['成', '和', 10, 11], ['師', '感', 13, 14], ['差', '慨', 14, 15], ['與', '的', 15, 16]]",0.631578947368421,0.8947368421052632
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,我們向外界普及了未來做的哪些事,"[['所', '我', 0, 1], ['對', '向', 2, 3], ['顧', '外', 3, 4], ['委', '界', 4, 5], ['也', '普', 5, 6], ['走', '及', 6, 7], ['思', '了', 7, 8], ['最', '未', 8, 9], ['收', '來', 9, 10], ['可', '做', 10, 11], ['到', '的', 11, 12], ['任', '哪', 12, 13], ['損', '些', 13, 14]]",0.882352941176471,1.0
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,我們會肯定存在意見無法回答的,"[['所', '我', 0, 1], ['麼', '們', 1, 2], ['也', '會', 2, 3], ['幹', '存', 5, 6], ['只', '意', 7, 8], ['未', '見', 8, 9], ['促', '無', 9, 10], ['造', '法', 10, 11]]",0.5,0.6428571428571429
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,上大學寬帶操場成公司主要強項,"[['並', '上', 0, 1], ['大', '寬', 3, 4], ['度', '帶', 4, 5], ['藏', '操', 5, 6], ['在', '場', 6, 7], ['等', '成', 7, 8], ['交', '司', 9, 10], ['為', '主', 10, 11], ['熱', '要', 11, 12], ['練', '強', 12, 13], ['打', '項', 13, 14]]",0.75,0.85
5,退役上校教補費的問題,最預上小就費毒題,是頭子兒成為難題,"[['最', '是', 0, 1], ['預', '頭', 1, 2], ['上', '子', 2, 3], ['小', '兒', 3, 4], ['就', '成', 4, 5], ['費', '為', 5, 6], ['毒', '難', 6, 7]]",0.7,0.9
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,對方說每平六百五十元,"[['於', '方', 1, 2], ['作', '說', 2, 3], ['著', '每', 3, 4], ['均', '六', 5, 6], ['零', '百', 6, 7], ['歲', '元', 9, 10]]",0.615384615384615,0.7692307692307693
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,顯現出了非常的嚴峻,"[['防', '顯', 0, 1], ['疫', '現', 1, 2]]",0.222222222222222,0.4444444444444444
8,所以多數退役上校的子女,是多數最一上小的子女,大多數是城鎮中的子領,"[['是', '大', 0, 1], ['最', '是', 3, 4], ['一', '城', 4, 5], ['上', '鎮', 5, 6], ['小', '中', 6, 7], ['女', '領', 9, 10]]",0.45454545454545503,0.6363636363636364
9,首先肯定退輔會,首先肯定退不會,首先決定會不會,"[['肯', '決', 2, 3], ['退', '會', 4, 5]]",0.14285714285714302,0.42857142857142855
10,退輔會各級榮民醫院,不會各級組名一月,要求各級限行限止,"[['不', '要', 0, 1], ['會', '求', 1, 2], ['組', '限', 4, 5], ['名', '行', 5, 6], ['一', '限', 6, 7], ['月', '止', 7, 8]]",0.666666666666667,0.7777777777777778
11,退輔會馮主委李副主委,最股會紅委比副作位,以大會組委會副主席,"[['最', '以', 0, 1], ['股', '大', 1, 2], ['紅', '組', 3, 4], ['比', '會', 5, 6], ['作', '主', 7, 8], ['位', '席', 8, 9]]",0.7,0.6
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,一吃發就能建好作用,"[['退', '一', 0, 1], ['下', '吃', 1, 2], ['一', '發', 2, 3], ['問', '就', 3, 4], ['拿', '能', 4, 5], ['立', '好', 6, 7], ['的', '作', 7, 8]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,那個顧問到現在的,"[['第', '那', 0, 1], ['種', '個', 1, 2], ['來', '顧', 2, 3], ['的', '到', 4, 5]]",0.5,0.5
14,還在讀高中或者大學,還在讀高動獲的大學,她在高中學讀的小學,"[['還', '她', 0, 1], ['讀', '高', 2, 3], ['高', '中', 3, 4], ['動', '學', 4, 5], ['獲', '讀', 5, 6], ['大', '小', 7, 8]]",0.33333333333333304,0.6666666666666666
15,所以他有沒有享受這個福利有,是在日想制的福有,他生日編定說沒完,"[['是', '他', 0, 1], ['在', '生', 1, 2], ['想', '編', 3, 4], ['制', '定', 4, 5], ['的', '說', 5, 6], ['福', '沒', 6, 7], ['有', '完', 7, 8]]",0.8461538461538459,0.9230769230769231
16,軍人大概都晚婚,春輪打的東莞會,一個月的東營中,"[['春', '一', 0, 1], ['輪', '個', 1, 2], ['打', '月', 2, 3], ['莞', '營', 5, 6], ['會', '中', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,幾乎都是精準上億,"[['下', '幾', 0, 1], ['載', '乎', 1, 2], ['在', '是', 3, 4], ['工', '精', 4, 5], ['發', '上', 6, 7], ['學', '億', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,有示實的功效,"[['所', '有', 0, 1], ['最', '示', 1, 2], ['意', '實', 2, 3], ['想', '功', 4, 5]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,卻幾乎沒有孩子,"[['是', '卻', 0, 1], ['知', '幾', 1, 2]]",0.375,0.25
21,呂玉林委員所提的,立玲委員所提的,李剛委員所說的,"[['立', '李', 0, 1], ['玲', '剛', 1, 2], ['提', '說', 5, 6]]",0.375,0.5
22,從這個角度這是不公平的,誠市的角度就不品道,從頭的長大很有問題,"[['誠', '從', 0, 1], ['市', '頭', 1, 2], ['角', '長', 3, 4], ['度', '大', 4, 5], ['就', '很', 5, 6], ['不', '有', 6, 7], ['品', '問', 7, 8], ['道', '題', 8, 9]]",0.7272727272727271,0.9090909090909091
23,我在這裡做一點補充,所在這裡做的村,現在這樣大的事,"[['所', '現', 0, 1], ['裡', '樣', 3, 4], ['做', '大', 4, 5], ['村', '事', 6, 7]]",0.555555555555556,0.7777777777777778
24,謝謝副主委的說明,視覺工作的順女,感覺工作的美好,"[['視', '感', 0, 1], ['順', '美', 5, 6], ['女', '好', 6, 7]]",0.875,0.875
25,都能夠全力支持,有不全地支詞,將在當地載客,"[['有', '將', 0, 1], ['不', '在', 1, 2], ['全', '當', 2, 3], ['支', '載', 4, 5], ['詞', '客', 5, 6]]",0.7142857142857142,1.0
26,向上級去反應,小小局取法應,汪建中無回應,"[['小', '汪', 0, 1], ['小', '建', 1, 2], ['局', '中', 2, 3], ['取', '無', 3, 4], ['法', '回', 4, 5]]",0.833333333333333,0.8333333333333334
27,以及各級榮家,許知各級總教,告知各位主管,"[['許', '告', 0, 1], ['級', '位', 3, 4], ['總', '主', 4, 5], ['教', '管', 5, 6]]",0.666666666666667,0.8333333333333334
28,是讓公教人員,是公正佐夜,在逃脫之中,"[['是', '在', 0, 1], ['公', '逃', 1, 2], ['正', '脫', 2, 3], ['佐', '之', 3, 4], ['夜', '中', 4, 5]]",0.666666666666667,1.0
29,就像委員講的,這項穩講的,這是開創的,"[['項', '是', 1, 2], ['穩', '開', 2, 3], ['講', '創', 3, 4]]",0.666666666666667,0.8333333333333334
30,是我跟委員補充,是我根人,是草群嗎,"[['我', '草', 1, 2], ['根', '群', 2, 3], ['人', '嗎', 3, 4]]",0.7142857142857142,0.8571428571428571
31,所以我相信,出我修息,自行定價,"[['出', '自', 0, 1], ['我', '行', 1, 2], ['修', '定', 2, 3], ['息', '價', 3, 4]]",0.8,1.0
