,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,請各單位在一月十四號中午之前提供獎勵事由回覆計管組報告完畢,請各單位在一月十四號呃中午之前提供假意是由回復計管組報告完畢,請各單位在一月十四號的中午之前提供清單視見回覆計管組報告完畢,"[['呃', '的', 10, 11], ['假', '清', 17, 18], ['意', '單', 18, 19], ['是', '視', 19, 20], ['由', '見', 20, 21], ['復', '覆', 22, 23]]",0.1724137931034483,0.1724137931034483
1,那重點是在固定式起重機升降機壓力容器及高壓氣體鋼瓶等,那重點是在固定死起中機新講積壓力用請及高壓請去剛評備,那重點是在固定通氣電器上的低壓使用率及高品質強度裝備,"[['死', '通', 7, 8], ['起', '氣', 8, 9], ['中', '電', 9, 10], ['機', '器', 10, 11], ['新', '上', 11, 12], ['講', '的', 12, 13], ['積', '低', 13, 14], ['力', '使', 15, 16], ['請', '率', 17, 18], ['壓', '品', 20, 21], ['請', '質', 21, 22], ['去', '強', 22, 23], ['剛', '度', 23, 24], ['評', '裝', 24, 25]]",0.4615384615384616,0.6153846153846154
2,受到管制禁止停車那請宣導同仁要配合而且要注意,受到管室盡止停冊那請宣導同仁要配合那且要注意,喔主管要務必要講那請宣導同仁要配合而且要注意,"[['受', '喔', 0, 1], ['到', '主', 1, 2], ['室', '要', 3, 4], ['盡', '務', 4, 5], ['止', '必', 5, 6], ['停', '要', 6, 7], ['冊', '講', 7, 8], ['那', '而', 17, 18]]",0.18181818181818185,0.3181818181818182
3,一請各單位在一月二十八號前中午完成一月份的報工,第一請各單位在一月八號前中午完成業份的報工,第一請各單位在一月八號前中午完成月份的報工,"[['業', '月', 16, 17]]",0.21739130434782608,0.17391304347826086
4,進行用戶接管的民挖作業那施工期間,進行用部呃結管林外作業那時光期間,進行他的驗證的委外作業那這段期間,"[['用', '他', 2, 3], ['部', '的', 3, 4], ['呃', '驗', 4, 5], ['結', '證', 5, 6], ['管', '的', 6, 7], ['林', '委', 7, 8], ['時', '這', 12, 13], ['光', '段', 13, 14]]",0.5,0.5
5,好先行檢查那第二件事是本院那個廢污水的接,阿先行檢查那第二件事是喔本院那個備屋水,好先行檢查那第二件事是喔本院那個廢污水,"[['阿', '好', 0, 1], ['備', '廢', 16, 17], ['屋', '污', 17, 18]]",0.3,0.15
6,遙控組簡組長資材在資材組上線然後全員到齊報告完畢,遙控組簡組長資材在資材組上線然後全到齊報告完畢,遙控組簡組長資材在資材組上線然後呈上呈報告完畢,"[['全', '呈', 16, 17], ['到', '上', 17, 18], ['齊', '呈', 18, 19]]",0.041666666666666664,0.16666666666666666
7,呃院長室簽擬簽結的二級副主官以上長官的工作獎金,院長示簽以春節的二級副主管以上長官的工作獎金,呃指示所有二級的二級副主管以上長官的工作獎金,"[['院', '呃', 0, 1], ['長', '指', 1, 2], ['簽', '所', 3, 4], ['以', '有', 4, 5], ['春', '二', 5, 6], ['節', '級', 6, 7]]",0.2608695652173913,0.34782608695652173
8,一是一月十五及十六就是明後兩天院部工安室要到,一是一月十五即時六就行民後兩天令部工安室要到,一是一月十五小十六執行最後兩天院部工安室要到,"[['即', '小', 6, 7], ['時', '十', 7, 8], ['就', '執', 9, 10], ['民', '最', 11, 12], ['令', '院', 15, 16]]",0.2272727272727273,0.18181818181818182
9,今天也會到那個遙導控組天齊及資材組等單位,今天也會到那個遙導控組織實及指材組簡單位,今天也會到那個遙導控組其實是資材組的單位,"[['織', '其', 11, 12], ['及', '是', 13, 14], ['指', '資', 14, 15], ['簡', '的', 17, 18]]",0.2,0.2
10,本所來執行本年度第一季的作業安全督檢,本所來執行本年度必一記的阿這業安全督件,本所來執行本年度第一季的的作業安全檢查,"[['必', '第', 8, 9], ['記', '季', 10, 11], ['阿', '的', 12, 13], ['這', '作', 13, 14], ['督', '檢', 17, 18], ['件', '查', 18, 19]]",0.2777777777777778,0.16666666666666666
11,那第二件事是那個本院的廢污水的接管工程,那第二件事謝個本院的費屋室的提管工程,那第二件事那個本院的物籌處的主管工程,"[['謝', '那', 5, 6], ['費', '物', 10, 11], ['屋', '籌', 11, 12], ['室', '處', 12, 13], ['提', '主', 14, 15]]",0.3157894736842105,0.2631578947368421
12,及參與人員以利報工及加班的申請作業,及參與人員以利報公及加班的申請作業,及參與人員以利報工及加班的申請作業,"[['公', '工', 8, 9]]",0.05882352941176471,0.0
13,好從今天開始大概有兩三星期的時間會在,那從今天開始大概有兩三個星期時間會在,那從今天開始大概有兩三個星期時間會在,[],0.16666666666666666,0.16666666666666666
14,電子所三零七三零九還有本所三一零館,呃電子所三零七三零九還有本所三一名館,呃電子所三零七三零九還有本所三個工作,"[['一', '個', 15, 16], ['名', '工', 16, 17], ['館', '作', 17, 18]]",0.1176470588235294,0.23529411764705882
15,所長各位長官早工安組幾件事情提報,把所長各位長官早工安組阿幾件事性提報,呃所長各位長官早工安組有幾件事情提報,"[['把', '呃', 0, 1], ['阿', '有', 11, 12], ['性', '情', 15, 16]]",0.1875,0.125
16,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,承辦單位報告上次無管辦事項報告完畢,[],0.0,0.0
17,不要因為方便任意跨入管制區,好不要因為幫便院益畫入管制去,更不要因為方把利益投入體水中,"[['好', '更', 0, 1], ['幫', '方', 5, 6], ['便', '把', 6, 7], ['院', '利', 7, 8], ['畫', '投', 9, 10], ['管', '體', 11, 12], ['制', '水', 12, 13], ['去', '中', 13, 14]]",0.4615384615384616,0.6153846153846154
18,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,所長副所長各位長官大家好召開第二次晨會,[],0.0,0.0
