,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
0,軍職跟公教不一樣的地方是上校平均退伍年齡大概五十歲,之直登公找不一樣的地方訴上一小平晨退股內領的的十水,跟中華公司不一樣的地方每戶幾百平米的房價縮水好幾倍,"[['之', '跟', 0, 1], ['直', '中', 1, 2], ['登', '華', 2, 3], ['找', '司', 4, 5], ['訴', '每', 11, 12], ['上', '戶', 12, 13], ['一', '幾', 13, 14], ['小', '百', 14, 15], ['晨', '米', 16, 17], ['退', '的', 17, 18], ['股', '房', 18, 19], ['內', '價', 19, 20], ['領', '縮', 20, 21], ['的', '水', 21, 22], ['的', '好', 22, 23], ['十', '幾', 23, 24], ['水', '倍', 24, 25]]",0.6,0.72
1,退輔會的努力希望能夠堅持將這一些差異性,會的努力失望能過之子成自己師差與事,他的努力成果將很快變成自己生前所學,"[['會', '他', 0, 1], ['失', '成', 4, 5], ['望', '果', 5, 6], ['能', '將', 6, 7], ['過', '很', 7, 8], ['之', '快', 8, 9], ['子', '變', 9, 10], ['師', '生', 13, 14], ['差', '前', 14, 15], ['與', '所', 15, 16], ['事', '學', 16, 17]]",0.631578947368421,0.8421052631578947
2,那麼公務人員教師退休可以到六十五歲,所們對顧委也走思最收可到任損事,所以給給客提給了極大可怕的挑失,"[['們', '以', 1, 2], ['對', '給', 2, 3], ['顧', '給', 3, 4], ['委', '客', 4, 5], ['也', '提', 5, 6], ['走', '給', 6, 7], ['思', '了', 7, 8], ['最', '極', 8, 9], ['收', '大', 9, 10], ['到', '怕', 11, 12], ['任', '的', 12, 13], ['損', '挑', 13, 14], ['事', '失', 14, 15]]",0.882352941176471,0.9411764705882353
3,那麼也肯定剛才幾位處長回答的,所麼也肯定幹在只未促造回答的,所以是肯定得出只有促成回報的,"[['麼', '以', 1, 2], ['也', '是', 2, 3], ['幹', '得', 5, 6], ['在', '出', 6, 7], ['未', '有', 8, 9], ['造', '成', 10, 11], ['答', '報', 12, 13]]",0.5,0.7142857142857143
4,念大學大概都是他在當公教人員的時候念大學,並大學大度藏在等公交為熱練打,並大贊大家地是做公益的熱情者,"[['學', '贊', 2, 3], ['度', '家', 4, 5], ['藏', '地', 5, 6], ['在', '是', 6, 7], ['等', '做', 7, 8], ['交', '益', 9, 10], ['為', '的', 10, 11], ['練', '情', 12, 13], ['打', '者', 13, 14]]",0.75,0.75
5,退役上校教補費的問題,最預上小就費毒題,最終致小區喝電了,"[['預', '終', 1, 2], ['上', '致', 2, 3], ['就', '區', 4, 5], ['費', '喝', 5, 6], ['毒', '電', 6, 7], ['題', '了', 7, 8]]",0.7,1.0
6,那麼退役上校平均年齡五十歲,對於作著平均零五十歲,環比道路平均每五十米,"[['對', '環', 0, 1], ['於', '比', 1, 2], ['作', '道', 2, 3], ['著', '路', 3, 4], ['零', '每', 6, 7], ['歲', '米', 9, 10]]",0.615384615384615,0.6923076923076923
7,防疫措施非常的嚴峻,防疫出了非常的嚴峻,汙水問題非常的嚴峻,"[['防', '汙', 0, 1], ['疫', '水', 1, 2], ['出', '問', 2, 3], ['了', '題', 3, 4]]",0.222222222222222,0.4444444444444444
8,所以多數退役上校的子女,是多數最一上小的子女,大多數被保家庭的子女,"[['是', '大', 0, 1], ['最', '被', 3, 4], ['一', '保', 4, 5], ['上', '家', 5, 6], ['小', '庭', 6, 7]]",0.45454545454545503,0.5454545454545454
9,首先肯定退輔會,首先肯定退不會,首先肯定上漲了,"[['退', '上', 4, 5], ['不', '漲', 5, 6], ['會', '了', 6, 7]]",0.14285714285714302,0.42857142857142855
10,退輔會各級榮民醫院,不會各級組名一月,不能各自組織多個,"[['會', '能', 1, 2], ['級', '自', 3, 4], ['名', '織', 5, 6], ['一', '多', 6, 7], ['月', '個', 7, 8]]",0.666666666666667,0.8888888888888888
11,退輔會馮主委李副主委,最股會紅委比副作位,最終是評委會的委員,"[['股', '終', 1, 2], ['會', '是', 2, 3], ['紅', '評', 3, 4], ['比', '會', 5, 6], ['副', '的', 6, 7], ['作', '委', 7, 8], ['位', '員', 8, 9]]",0.7,0.9
12,那退下來還有沒有人在念大學有,退下一問拿建立的用,過了一年換手豪的事,"[['退', '過', 0, 1], ['下', '了', 1, 2], ['問', '年', 3, 4], ['拿', '換', 4, 5], ['建', '手', 5, 6], ['立', '豪', 6, 7], ['用', '事', 8, 9]]",0.857142857142857,1.0
13,那麼第二個我要問的現在的,第種來問的現在的,第二個問我現在嗎,"[['種', '二', 1, 2], ['來', '個', 2, 3], ['的', '我', 4, 5], ['的', '嗎', 7, 8]]",0.5,0.5
14,還在讀高中或者大學,還在讀高動獲的大學,還在讀高年級的化學,"[['動', '年', 4, 5], ['獲', '級', 5, 6], ['大', '化', 7, 8]]",0.33333333333333304,0.4444444444444444
15,所以他有沒有享受這個福利有,是在日想制的福有,我在日本裏的福利,"[['是', '我', 0, 1], ['想', '本', 3, 4], ['制', '裏', 4, 5], ['有', '利', 7, 8]]",0.8461538461538459,0.8461538461538461
16,軍人大概都晚婚,春輪打的東莞會,袁梅擊敗東莞隊,"[['春', '袁', 0, 1], ['輪', '梅', 1, 2], ['打', '擊', 2, 3], ['的', '敗', 3, 4], ['會', '隊', 6, 7]]",1.0,1.0
17,大概都在高中大學,下載都在工準發學,下班會在工具上送,"[['載', '班', 1, 2], ['都', '會', 2, 3], ['準', '具', 5, 6], ['發', '上', 6, 7], ['學', '送', 7, 8]]",0.625,0.875
18,爭取應有的權益,爭取應有的權益,爭取應有的權益,[],0.0,0.0
19,為退役的上校,所最意的想效,最適用的方法,"[['所', '最', 0, 1], ['最', '適', 1, 2], ['意', '用', 2, 3], ['想', '方', 4, 5], ['效', '法', 5, 6]]",0.833333333333333,0.8333333333333334
20,所以幾乎沒有孩子,是知乎沒有孩子,誰知道沒有孩子,"[['是', '誰', 0, 1], ['乎', '道', 2, 3]]",0.375,0.5
21,呂玉林委員所提的,立玲委員所提的,立法委員所提案,"[['玲', '法', 1, 2], ['的', '案', 6, 7]]",0.375,0.5
22,從這個角度這是不公平的,誠市的角度就不品道,寫信的態度也不一樣,"[['誠', '寫', 0, 1], ['市', '信', 1, 2], ['角', '態', 3, 4], ['就', '也', 5, 6], ['品', '一', 7, 8], ['道', '樣', 8, 9]]",0.7272727272727271,0.8181818181818182
